# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2c_sorted_featurecounts.txt" "./bam_sorted/b2c_sorted.bam" 
Geneid	./bam_sorted/b2c_sorted.bam
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	13573
KDM4A	434
ENSG00000284989	0
KDM4A-AS1	10
ST3GAL3	38
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	2
LINC02918	0
ENSG00000288573	0
IPO13	757
ENSG00000285649	11
DPH2	339
ATP6V0B	1666
B4GALT2	715
CCDC24	10
SLC6A9	141
ENSG00000230615	28
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	0
ENSG00000233514	38
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	2
DMAP1	662
ERI3	1028
ERI3-IT1	8
RNU6-369P	0
RNF220	672
MIR5584	0
TMEM53	111
ARMH1	23
RNU5F-1	0
RNU5D-1	2
KIF2C	152
ENSG00000225721	1
RPS8	43979
SNORD55	0
SNORD46	6
SNORD38A	0
SNORD38B	0
RPS15AP11	28
BEST4	9
PLK3	681
DYNLT4	9
ENSG00000290041	4
BTBD19	183
PTCH2	31
RNU5E-6P	0
ENSG00000226499	70
EIF2B3	380
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	1100
UROD	778
ZSWIM5	28
OSTCP5	20
LINC01144	16
HPDL	26
MUTYH	37
ENSG00000288208	0
TOE1	283
TESK2	437
PPIAP36	0
CCDC163	176
MMACHC	92
PRDX1	3958
HMGB1P48	0
AKR1A1	1689
ENSG00000281133	2
ENSG00000280836	4
ENSG00000289407	10
NASP	2061
ENSG00000281112	0
ENSG00000281825	0
CCDC17	52
GPBP1L1	3108
RPS15AP10	18
RPL7AP16	19
TMEM69	866
IPP	454
ENSG00000230896	36
RPL6P1	38
MAST2	2070
TMA16P2	0
PIK3R3	153
P3R3URF-PIK3R3	0
ENSG00000226957	0
COX7BP4	0
ENSG00000227857	0
TSPAN1	15
P3R3URF	0
POMGNT1	1348
LURAP1	29
RAD54L	24
LRRC41	4053
UQCRH	3047
NSUN4	733
ENSG00000225779	0
FAAH	93
FAAHP1	2
ENSG00000291138	8
LINC01398	0
DMBX1	0
TMEM275	0
MKNK1-AS1	20
KNCN	0
MKNK1	947
MOB3C	467
ATPAF1	1899
NENFP1	4
TEX38	2
EFCAB14-AS1	0
EFCAB14	6577
ENSG00000236476	0
CYP4B1	0
CYP4Z2P	0
TUBAP8	0
CYP4A11	0
CYP4A26P	0
CYP4A43P	0
CYP4A27P	0
CYP4A44P	0
CYP4X1	8
CYP4Z1	0
TUBAP9	0
CYP4A22-AS1	3
CYP4A22	2
MTND1P34	0
LINC00853	0
ENSG00000290081	0
PDZK1IP1	51
TAL1	254
ENSG00000226252	4
STIL	158
CMPK1	5189
LINC01389	4
FOXE3	0
FOXD2-AS1	26
FOXD2	2
ENSG00000271355	0
RPL21P24	0
ATP6V0E1P4	0
LINC01738	0
TRABD2B	136
ENSG00000223814	0
ENSG00000225028	2
LINC02794	2
ENSG00000231413	0
CYP46A4P	0
ENSG00000290466	0
ENSG00000279096	0
SKINT1L	0
ENSG00000291246	0
ENSG00000223720	0
SLC5A9	22
ENSG00000272491	0
ENSG00000279214	0
SPATA6	306
PPP1R8P1	1
RNU6-723P	0
ENSG00000235105	32
RNU4-61P	0
RPL21P25	0
AGBL4	12
ENSG00000287661	4
BEND5	225
ENSG00000286597	0
ENSG00000229846	0
AGBL4-AS1	0
AGBL4-IT1	0
ENSG00000237478	0
ZNF859P	0
ENSG00000279324	0
MTND2P29	0
ELAVL4	30
ENSG00000230828	0
ELAVL4-AS1	0
ENSG00000233407	0
LINC02808	0
ENSG00000284645	0
ENSG00000234080	4
HMGB1P45	0
FCF1P6	12
DMRTA2	0
ENSG00000284700	0
FAF1	1212
FAF1-AS1	0
RNU6-1026P	0
PHB1P12	0
MRPS6P2	0
CDKN2C	66
ENSG00000290102	0
MIR4421	0
MIR6500	0
C1orf185	0
CFL1P2	0
LINC01562	2
RNF11	4330
ENSG00000233406	87
ENSG00000236434	2
TTC39A	81
TTC39A-AS1	0
EPS15	3509
ENSG00000232027	0
RNU6-877P	0
ENSG00000238140	0
EPS15-AS1	8
RNU6-1281P	1
CALR4P	0
OSBPL9	4743
GAPDHP51	0
SLC25A6P3	0
ENSG00000212624	0
NRDC	9290
ENSG00000266993	12
ENSG00000272175	0
MIR761	0
TSEN15P2	0
RAB3B	1074
RNA5SP48	0
ENSG00000229032	0
RN7SL290P	0
TXNDC12	169
ENSG00000285839	0
KTI12	149
ENSG00000223390	1
TXNDC12-AS1	2
BTF3L4	1983
ZFYVE9	1397
RN7SL788P	0
ENSG00000228407	10
ENSG00000223429	0
PDCL3P6	0
ENSG00000236004	0
DNAJC19P7	0
ANAPC10P1	4
CC2D1B	888
ENSG00000272100	2
ENSG00000287078	0
PLA2G12AP1	18
ORC1	88
PRPF38A	2116
TUT4	3571
ENSG00000272371	2
EEF1GP7	0
GPX7	284
SHISAL2A	0
COA7	624
NDUFS5P3	0
RN7SL62P	0
ZYG11B	3466
RNU2-30P	0
RPS13P2	300
RNU6-969P	0
ZYG11A	35
ENSG00000242391	0
ECHDC2	360
ENSG00000230953	8
ENSG00000231866	0
SCP2	2068
ENSG00000264834	2
ENSG00000266188	0
ENSG00000265815	0
H3P2	0
RRAS2P1	0
TUBBP10	0
PODN	9
ENSG00000232993	0
HIGD1AP11	0
SLC1A7	8
ENSG00000235563	4
ENSG00000277397	0
CPT2	565
ENSG00000236723	1
CZIB	928
CZIB-DT	4
MAGOH	901
MAGOH-DT	0
LRP8	303
ENSG00000234578	0
ENSG00000228838	0
ENSG00000232762	0
LRP8-DT	0
ENSG00000285954	0
ENSG00000226938	0
LINC02812	0
SLC25A3P1	0
ENSG00000288527	0
DMRTB1	0
GLIS1	8
RNU7-95P	0
NDC1	760
ENSG00000201003	0
ENSG00000229687	0
YIPF1	1021
DIO1	15
IFT25	418
LRRC42	1595
HNRNPA3P12	16
LDLRAD1	26
TMEM59	8402
ENSG00000280378	4
TCEANC2	439
MIR4781	0
COX7BP3	0
ENSG00000279049	0
ENSG00000256407	0
CDCP2	0
ENSG00000280425	1
CYB5RL	104
MRPL37	1495
SSBP3	3775
SSBP3-AS1	16
ENSG00000225632	4
ENSG00000232245	0
ENSG00000287582	0
LINC02784	0
ENSG00000237173	2
HNRNPA1P63	8
ACOT11	101
FAM151A	13
ENSG00000230728	0
MROH7	8
MROH7-TTC4	0
TTC4	1
PARS2	244
TTC22	18
ENSG00000237453	0
LEXM	0
DHCR24	874
ENSG00000287724	0
ENSG00000242396	0
DHCR24-DT	2
ENSG00000284601	0
TMEM61	6
ENSG00000233271	0
BSND	12
PCSK9	14
USP24	3683
MIR4422HG	0
GYG1P3	0
MIR4422	0
ENSG00000234810	2
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
LINC01755	0
LINC01753	0
PIGQP1	0
ENSG00000235612	0
ENSG00000260971	2
ENSG00000284686	2
RPSAP20	0
LINC01767	17
PLPP3	12276
RPL21P23	0
RPL23AP85	0
ENSG00000225475	0
PRKAA2	518
FYB2	866
ENSG00000229913	0
C8A	2
C8B	4
ENSG00000236341	0
DAB1	111
ENSG00000227935	0
RPS20P5	0
DAB1-AS1	0
ENSG00000290536	0
HNRNPA1P6	0
RPS26P15	14
ENSG00000235038	0
ENSG00000230546	0
ENSG00000233216	0
OMA1	182
ENSG00000286918	3
ENSG00000270209	0
RN7SL713P	0
TACSTD2	1846
ENSG00000185839	16
MYSM1	2082
ENSG00000283445	3
JUN	5748
ENSG00000290013	0
LINC01135	31
ENSG00000272226	4
ENSG00000231740	0
LINC02777	42
LINC01358	23
PHB1P3	0
ENSG00000241042	0
ENSG00000235215	0
FGGY-DT	32
ENSG00000270457	0
FGGY	260
MIR4711	0
ENSG00000226883	0
HOOK1	1346
CYP2J2	22
RN7SL475P	0
C1orf87	0
PGBD4P8	0
LINC02778	0
LINC01748	7
ENSG00000231252	0
NFIA	316
NFIA-AS2	0
NFIA-AS1	0
ENSG00000284808	0
ENSG00000287224	0
ENSG00000223920	0
TM2D1	822
PATJ-DT	2
PATJ	1205
RNU6-414P	2
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
MIR3116-2	0
PIGPP2	0
RPS15AP7	0
L1TD1	543
ENSG00000237227	0
KANK4	1201
RNU6-371P	0
USP1	1950
DOCK7	2058
ENSG00000270549	0
ANGPTL3	12
ENSG00000278967	2
RPL13AP9	0
DOCK7-DT	2
ATG4C	493
ENSG00000234318	0
ENSG00000237163	0
LINC01739	0
ENSG00000286455	0
ENSG00000227485	0
ENSG00000229225	0
ENSG00000203605	0
LINC00466	2
RNA5SP49	0
ENSG00000228734	0
RPSAP65	0
FOXD3-AS1	0
FOXD3	0
MIR6068	0
ENSG00000236674	0
ALG6	232
ITGB3BP	236
ENSG00000286429	0
EFCAB7	127
RN7SL488P	0
RNU7-123P	3
DLEU2L	12
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
PGM1	3494
RN7SL130P	2
ROR1	1903
ENSG00000177452	0
CFL1P3	0
RNU6-809P	0
ROR1-AS1	74
ENSG00000284928	0
UBE2U	0
RNU7-62P	0
CACHD1	1315
MIR4794	0
RAVER2	1296
JAK1	10543
ENSG00000234784	0
ENSG00000233877	0
LINC01359	2
SLC2A3P2	8
ENSG00000272506	4
RNU6-1176P	0
MIR3671	0
MIR101-1	0
ENSG00000288804	10
ENSG00000235804	0
MRPS21P1	0
AK4	2510
RPS29P7	0
DNAJC6	798
ENSG00000229294	0
COX6CP13	0
ENSG00000290094	0
RNU2-15P	0
LEPROT	3607
LEPR	1745
ENSG00000237852	2
ENSG00000224570	2
ENSG00000285079	0
RN7SL854P	0
PDE4B	1037
PDE4B-AS1	0
RNU4-88P	0
SGIP1	114
MIR3117	0
ENSG00000248458	2
DYNLT5	26
INSL5	0
DNAI4	15
ENSG00000231080	0
MIER1	2322
ENSG00000289394	0
SLC35D1	1619
C1orf141	4
ENSG00000252433	0
ENSG00000275678	0
IL23R	2
RNU6-586P	0
RNU4ATAC4P	0
DNAJB6P4	12
IL12RB2	16
SERBP1	15751
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
ENSG00000238139	0
RN7SL392P	0
HNRNPCP9	0
GADD45A	1771
GNG12	5654
RNU7-80P	0
GNG12-AS1	45
ENSG00000235055	0
DIRAS3	4
ARL5AP3	0
WLS	2252
CTBP2P8	18
MIR1262	0
RPS7P4	54
COX6B1P7	0
ELOCP18	0
ENSG00000229440	0
RPE65	4
DEPDC1	133
ENSG00000233589	2
DEPDC1-AS1	0
TXNP2	0
ENSG00000285041	0
ENSG00000285407	2
ENSG00000285473	0
LINC01707	1
LINC02791	0
LINC01758	0
ENSG00000287453	0
LRRC7	23
SGO1P1	0
ENSG00000287283	0
RN7SL538P	0
PIN1P1	0
LRRC7-AS1	0
LRRC40	652
RN7SL242P	0
SRSF11	4918
ENSG00000228988	0
ANKRD13C	1287
HHLA3	125
HHLA3-AS1	0
CTH	146
ENSG00000271992	13
CHORDC1P5	0
CASP3P1	0
LINC01788	2
ENSG00000226208	0
PTGER3	652
ENSG00000235782	0
ZRANB2-AS1	4
ZRANB2	2982
MIR186	1
ZRANB2-DT	7
ENSG00000226324	0
NEGR1	24
ENSG00000231985	0
ENSG00000271618	0
NEGR1-IT1	0
GDI2P2	54
ENSG00000286863	0
RPL31P12	0
ENSG00000225087	4
RNU6-1246P	0
LINC02796	0
LINC02797	0
ENSG00000280317	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
LINC02238	0
RNA5SP50	0
ENSG00000285778	0
RNU4ATAC8P	0
LRRIQ3	70
FPGT-TNNI3K	14
FPGT	410
TNNI3K	0
ENSG00000237324	7
ENSG00000233894	9
LRRC53	0
ERICH3	83
ERICH3-AS1	0
ENSG00000272864	11
CRYZ	1632
TYW3	843
ENSG00000229943	0
ENSG00000261213	32
ENSG00000224127	21
LHX8	277
ENSG00000224149	32
RNU6-622P	0
SLC44A5	24
ENSG00000224493	0
RNU6-503P	0
RPL29P5	0
ENSG00000230863	14
ACADM	1286
DLSTP1	0
RABGGTB	2818
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	4
ASB17	0
ENSG00000225605	0
ENSG00000230027	0
ST6GALNAC3	2010
ENSG00000223905	0
ENSG00000272855	15
TPI1P1	220
RNU6-161P	0
LINC02567	0
ST6GALNAC5	12
MIR7156	0
ENSG00000288543	0
ENSG00000230498	0
PIGK	928
RPL17P6	685
ENSG00000228187	4
ENSG00000289212	2
ENSG00000287870	0
AK5	2
ENSG00000233099	0
RNU7-8P	0
ENSG00000287647	0
ZZZ3	1949
RNA5SP20	0
RN7SL370P	0
USP33	2281
ACTG1P21	0
MIGA1	2144
RNA5SP21	0
ENSG00000219201	26
NSRP1P1	6
HSPE1P25	0
NEXN-AS1	10
NEXN	105
FUBP1	2828
DNAJB4	1163
GIPC2	20
ENSG00000273338	0
ENSG00000285928	15
ENSG00000213561	4
RNU6-1102P	0
ENSG00000213560	6
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	672
ENSG00000227556	0
RNA5SP23	0
IFI44L	200
IFI44	125
ENSG00000238015	0
ENSG00000235400	2
ADGRL4	267
PSAT1P3	6
ENSG00000282898	0
ENSG00000235011	0
LINC02792	0
ENSG00000288822	0
ADH5P2	0
ENSG00000285409	0
ENSG00000235756	0
ENSG00000260322	0
ENSG00000277670	0
HMGB1P18	0
ENSG00000225598	0
HNRNPA1P64	4
ENSG00000227062	0
COX6A1P1	0
ENSG00000224326	0
LINC01781	0
MTND2P30	0
RPL7P10	2
ENSG00000235089	0
ENSG00000285179	0
RN7SKP247	0
ADGRL2	9660
HNRNPA3P14	0
ARID3BP1	22
ENSG00000227960	4
ENSG00000234953	0
MED28P8	0
ENSG00000236676	4
ENSG00000234683	0
ST13P20	4
ENSG00000233290	0
LINC01362	0
LINC01361	6
ENSG00000285782	0
LINC01712	0
LINC01725	1
ENSG00000237076	0
TTLL7	339
TTLL7-IT1	0
ENSG00000229486	0
ENSG00000285201	0
PRKACB-DT	18
PRKACB	1270
TXN2P1	2
NEDD8P1	0
ENSG00000199959	0
SAMD13	8
ENSG00000249237	0
UOX	2
DNASE2B	0
ENSG00000285361	0
RPF1	1172
GNG5	369
ENSG00000285851	5
SPATA1	12
CTBS	1009
ENSG00000284882	27
ENSG00000285374	0
ENSG00000289881	20
LINC01555	2
ENSG00000232622	0
SSX2IP	2294
ENSG00000285325	0
LPAR3	120
MCOLN2	14
DNAI3	50
MCOLN3	274
MIR4423	0
ENSG00000280099	82
SYDE2	691
C1orf52	1032
BCL10	1432
BCL10-AS1	8
DDAH1	894
ENSG00000273264	0
ENSG00000282057	0
ENSG00000272691	2
CCN1	4690
SNORD81	1
ENSG00000230285	2
ZNHIT6	1152
COL24A1	96
RNA5SP51	0
ENSG00000229505	0
LINC02795	2
ODF2L	484
MIR7856	0
ENSG00000231349	0
CLCA2	6
CLCA1	6
CLCA4	0
CDCA4P2	0
CLCA4-AS1	12
CLCA3P	2
SH3GLB1	7185
RPL17P5	20
ENSG00000284846	2
SELENOF	2451
HS2ST1	1914
ENSG00000267734	0
ENSG00000267561	0
ENSG00000235251	32
ENSG00000225568	20
LINC01140	11
LINC02801	0
LMO4	1893
LINC01364	2
RNA5SP52	2
PKN2-AS1	4
ENSG00000279778	0
ENSG00000270507	0
ENSG00000286758	0
RN7SL583P	0
ENSG00000230053	0
ENSG00000274321	0
RPL36AP10	0
PKN2	4970
RNU6-125P	4
ELOCP19	16
GTF2B	1719
ENSG00000235308	2
KYAT3	1545
RBMXL1	894
GBP3	681
GBP1	272
PTGES3P1	277
GBP2	5170
ENSG00000289582	2
ENSG00000286802	0
GBP7	3
GBP4	1044
ENSG00000284734	7
ENSG00000284637	0
ENSG00000289712	0
GBP5	11
ENSG00000237568	0
ENSG00000238081	0
ENSG00000233235	0
GBP6	2
CAPNS1P1	0
GBP1P1	128
ENSG00000286548	14
LRRC8B	738
ENSG00000288629	0
LRRC8C-DT	56
ENSG00000230735	0
LRRC8C	831
ENSG00000271949	0
ENSG00000226394	0
ENSG00000231613	0
LRRC8D-DT	34
LRRC8D	1195
ENSG00000272672	0
RN7SKP272	1
GEMIN8P4	13
ZNF326	1125
ENSG00000287015	0
ENSG00000287406	4
RNU6-695P	0
ENSG00000287372	0
LINC02787	0
SNORD3G	0
BARHL2	0
ENSG00000287076	0
LINC02609	89
LINC02788	0
LINC01763	0
ENSG00000272094	0
PHKA1P1	4
ZNF644	2006
RPL5P6	14
HFM1	22
FEN1P1	2
CDC7	408
WDR82P2	4
ENSG00000229067	10
HSP90B3P	84
TGFBR3	18150
RN7SL653P	0
BRDT	6
ENSG00000289483	1
EPHX4	18
LPCAT2BP	0
SETSIP	224
BTBD8	172
GAPDHP46	0
PRKAR1AP1	0
ENSG00000273487	0
ENSG00000226773	0
C1orf146	0
ACTBP12	0
GLMN	253
RPAP2	589
RN7SL824P	0
GFI1	26
EVI5	2080
ENSG00000223787	0
HMGB3P9	0
RNU4-59P	0
ENSG00000225505	0
H3P3	0
CCNJP2	2
RPL5	41273
DIPK1A	505
SNORD21	0
SNORA66	3
ENSG00000207022	0
ENSG00000229052	0
ENSG00000289544	2
RNU6-970P	0
RN7SL692P	0
ENSG00000287797	0
RNU6-210P	0
RN7SKP123	0
MTF2	1231
TMED5	3165
CCDC18	157
RPL36AP11	1
ENSG00000225297	2
CCDC18-AS1	380
ENSG00000229567	42
DR1	2664
ENSG00000229635	4
FNBP1L	4243
RNA5SP53	1
BCAR3	719
BCAR3-AS1	16
MIR760	0
ENSG00000260464	30
DNTTIP2	3088
GCLM	892
CHCHD2P5	0
MTND4P11	2
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
ENSG00000250890	0
MTCO2P21	0
MTCO1P21	0
ENSG00000233129	0
ABCA4	198
ENSG00000233482	0
ARHGAP29	8400
RN7SL440P	0
ARHGAP29-AS1	0
GAPDHP29	0
ENSG00000236098	2
RPL21P26	0
ENSG00000286692	0
ABCD3	2552
F3	7843
ENSG00000288736	12
ENSG00000223675	0
SLC44A3-AS1	635
KATNBL1P2	0
MIR378G	0
SLC44A3	427
CNN3	12995
CNN3-DT	371
ALG14	203
ALG14-AS1	3
TLCD4	361
TLCD4-RWDD3	7
ENSG00000231992	0
RWDD3-DT	36
RWDD3	37
ENSG00000228852	10
ENSG00000287919	0
LINC01760	0
LINC01650	0
ENSG00000237954	0
LINC01761	0
LINC02607	5
ENSG00000271252	2
LINC02790	0
RNU1-130P	0
LINC01787	0
ENSG00000225923	0
UBE2WP1	0
EEF1A1P11	3508
RN7SL831P	0
NDUFS5P2	0
RPL7P9	610
RN7SKP270	0
PTBP2	622
DPYD	275
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	110
RPL26P9	0
ENSG00000230718	4
DPYD-AS2	0
ENSG00000270911	0
MIR137HG	0
ENSG00000259946	0
MIR2682	0
MIR137	0
ENSG00000288810	0
ENSG00000285922	0
NFU1P2	0
LINC01776	0
ENSG00000280040	0
SNX7	703
PLPPR5	20
PLPPR5-AS1	0
ENSG00000227034	12
PLPPR4	354
ENSG00000233983	0
LINC01708	0
PALMD	40
HMGB3P10	0
FRRS1	431
RNU4-75P	0
ENSG00000231996	0
AGL	803
ENSG00000228084	4
SLC35A3	669
ENSG00000283761	0
RNU6-750P	0
RNU6-1318P	0
ENSG00000288826	6
MFSD14A	63
ENSG00000241073	0
SASS6	287
ENSG00000226952	2
TRMT13	339
LRRC39	21
DBT	1557
RPL23AP90	4
BRI3P1	0
ENSG00000285530	2
ENSG00000230287	0
RTCA-AS1	78
RTCA	1992
MIR553	0
ENSG00000215871	10
ENSG00000223906	0
CDC14A	314
BCAS2P2	4
ENSG00000228086	0
GPR88	2
RPL7AP17	0
LINC01349	0
ENSG00000285525	0
RPL36AP12	0
VCAM1	264
EXTL2	622
ENSG00000273204	0
SLC30A7	4196
HNRNPA1P68	10
DPH5	1114
ENSG00000235795	4
DPH5-DT	45
ENSG00000252765	0
ENSG00000289355	0
ENSG00000271578	0
S1PR1-DT	10
S1PR1	1378
ENSG00000228399	0
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	331
OLFM3	22
RNU6-352P	0
ENSG00000271277	0
DNAJA1P5	0
ENSG00000289192	0
ENSG00000233359	0
ENSG00000230864	2
COL11A1	12617
SOD2P1	0
ENSG00000230759	0
RNPC3-DT	0
RN7SKP285	0
RNPC3	272
AMY2B	139
ACTG1P4	0
AMY2A	5
AMY1A	0
ENSG00000234441	0
AMY1B	0
AMYP1	0
AMY1C	0
ENSG00000225191	0
ENSG00000215869	0
FTLP17	0
ENSG00000285981	0
CDK4P1	0
LINC01676	0
SEPTIN2P1	4
MATR3P3	20
ENSG00000232952	14
LINC01677	0
ENSG00000237480	0
ENSG00000230932	0
ENSG00000270342	0
ENSG00000270976	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	244
NTNG1	14
ENSG00000289612	0
NDUFA4P1	62
VAV3	296
MIR7852	0
VAV3-AS1	0
LINC02785	0
SLC25A24	1877
ENSG00000260879	0
ENSG00000280186	0
NBPF4	14
ENSG00000238122	0
ENSG00000290547	0
SLC25A24P1	0
ENSG00000290552	0
NBPF5P	0
SLC25A24P2	0
ENSG00000224698	0
NBPF6	8
ENSG00000283354	0
ST13P21	4
ENSG00000226483	2
EEIG2	1354
HENMT1	38
ENSG00000285923	0
ENSG00000290126	0
PRPF38B	1986
FNDC7	10
ENSG00000232971	0
STXBP3	1961
ENSG00000228076	0
AKNAD1	0
SPATA42	0
GPSM2	245
CLCC1	1048
WDR47	587
ENSG00000237349	0
RPL17P7	1274
RPS27P6	4
RANP5	24
TAF13	2140
TMEM167B-DT	4
TMEM167B	5420
SCARNA2	0
ENSG00000270066	0
ENSG00000251484	12
CFAP276	2
ELAPOR1	26
SARS1	4892
CELSR2	124
PSRC1	74
MYBPHL	0
SORT1	3936
PSMA5	2278
SYPL2	8
ATXN7L2	96
CYB561D1	395
AMIGO1	52
GPR61	0
ENSG00000254942	0
ENSG00000290117	6
GNAI3	5616
RNU6V	1
ENSG00000225113	0
MIR197	0
GNAT2	80
AMPD2	1757
ENSG00000228703	0
RPL7P8	52
GSTM4	403
GSTM2	1009
GSTM1	15
ENSG00000260246	0
GSTM5	84
ENSG00000241720	2
GSTM3	797
EPS8L3	18
NDUFA5P10	0
LINC01768	4
ENSG00000235005	0
ENSG00000261055	6
CSF1	1723
AHCYL1	11877
STRIP1	1463
ENSG00000291326	0
ENSG00000258634	651
ALX3	6
LINC01397	12
UBL4B	2
SLC6A17	30
SLC6A17-AS1	0
ENSG00000235526	0
KCNC4-DT	0
KCNC4	362
ENSG00000282852	0
ENSG00000200536	0
RBM15-AS1	5
RBM15	990
LAMTOR5-AS1	56
SLC16A4	155
SLC16A4-AS1	20
LAMTOR5	850
PROK1	86
ENSG00000270380	0
ENSG00000282887	0
ENSG00000283999	0
CYMP	0
CYMP-AS1	2
KCNA10	10
KCNA2	10
KCNA3	36
ENSG00000288803	0
NRBF2P3	42
OR11I1P	0
CD53	1130
ENSG00000261654	24
ENSG00000232811	67
LRIF1	799
ENSG00000273010	2
CCNT2P1	0
RNA5SP54	0
DRAM2	3279
CEPT1	845
ENSG00000272982	0
ENSG00000273221	0
DENND2D	300
CHI3L2	59
CHIAP1	2
CHIAP2	0
CHIA	0
ENSG00000229283	0
ENSG00000232240	0
PIFO	153
CHIAP3	0
HIGD1AP12	1
PGBP	0
OVGP1	120
ENSG00000260948	30
UBE2FP3	29
ENSG00000243960	13
WDR77	155
ATP5PB	3896
C1orf162	378
TMIGD3	323
RNU6-792P	0
ADORA3	345
RAP1A	2561
LINC01160	2
KRT18P57	4
RNU6-151P	0
INKA2	208
INKA2-AS1	0
ENSG00000284830	4
DDX20	750
KCND3	128
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0
LINC02884	8
TXNP3	0
ENSG00000238761	0
CTTNBP2NL	1889
MIR4256	1
WNT2B	228
ENSG00000273483	4
ST7L	174
CAPZA1	5877
MRPL53P1	0
RNU7-70P	2
MOV10	1325
ENSG00000225075	1
RHOC	2830
ENSG00000271810	5
PPM1J	50
PPM1J-DT	0
TAFA3	18
NUTF2P4	0
LINC01356	42
LINC01357	2
ENSG00000228040	2
SLC16A1	2556
AKR7A2P1	2
SLC16A1-AS1	119
ENSG00000287807	0
LRIG2-DT	15
LRIG2	1242
RLIMP2	0
ENSG00000233839	0
ENSG00000236887	10
MAGI3	854
ENSG00000232499	84
MTND5P20	0
PHTF1	415
ENSG00000232450	19
RSBN1	1772
ENSG00000231128	2
PTPN22	114
AP4B1-AS1	2
BCL2L15	0
AP4B1	125
DCLRE1B	388
HIPK1-AS1	8
HIPK1	6385
OLFML3	4115
RPL13AP10	0
ENSG00000282048	0
SYT6	62
ENSG00000232895	0
MRPL57P1	0
ENSG00000271419	0
TRIM33	3297
ENSG00000226984	0
EIF2S2P5	0
PKMP1	30
BCAS2	1825
DENND2C	482
AMPD1	0
RN7SL432P	0
NRAS	4584
CSDE1	38805
RNY1P13	0
SIKE1	2829
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	320
LINC01765	0
ENSG00000285698	12
NGF-AS1	4
NGF	24
ENSG00000287103	0
ENSG00000226973	0
ENSG00000274468	0
ELOCP20	0
CNOT7P2	0
ENSG00000270631	0
RN7SL420P	0
ENSG00000207502	0
VANGL1	538
CASQ2	6
NHLH2	20
HNRNPA1P43	14
LINC01649	0
ENSG00000271143	0
SLC22A15	361
ENSG00000237993	0
MAB21L3	74
LINC01779	0
U3	2
ENSG00000287217	0
ATP1A1	15347
ATP1A1-AS1	54
RNU6-817P	0
LINC01762	2
ENSG00000230381	0
ENSG00000224950	0
ENSG00000286276	0
CD58	196
NAP1L4P1	26
MIR548AC	0
IGSF3	4547
MIR320B1	0
LINC02868	0
GAPDHP64	0
NEFHP1	0
CD2	10
FTH1P22	0
ENSG00000272715	3
PTGFRN	5237
RNA5SP55	0
CD101	111
CD101-AS1	0
TTF2	718
MIR942	0
TRIM45	173
RPS15AP9	0
VTCN1	5312
LINC01525	0
ENSG00000271427	0
MAN1A2	4248
ENSG00000279513	0
VPS25P1	2
TENT5C-DT	0
TENT5C	894
VDAC2P3	14
ENSG00000212266	0
ENSG00000270719	0
PNRC2P1	48
GDAP2	931
WDR3	1525
SPAG17	46
ENSG00000287980	0
RNA5SP56	0
PSMC1P12	0
ENSG00000229911	0
TBX15	62
ENSG00000226172	0
ENSG00000239216	0
WARS2	685
WARS2-IT1	0
RBMX2P3	0
RPS3AP12	4
WARS2-AS1	172
RPL6P2	2
ENSG00000227712	5
LINC01780	8
RNU1-75P	0
HAO2	8
HAO2-IT1	0
HSD3B2	6
GAPDHP74	2
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	14
GAPDHP32	0
HSD3BP3	0
GAPDHP27	0
HSD3BP4	3
GAPDHP33	0
LINC00622	10
HSD3BP5	15
ZNF697	1104
PHGDH	1229
HMGCS2	208
REG4	4
NBPF7P	12
PFN1P9	0
NOTCH2P1	0
ADAM30	2
NOTCH2	12081
ENSG00000273406	0
RNU6-465P	0
SEC22B	6865
ENSG00000274642	4
