# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1s_sorted_featurecounts.txt" "./bam_sorted/b1s_sorted.bam" 
Geneid	./bam_sorted/b1s_sorted.bam
CDC20-DT	0
CDC20	1692
ELOVL1	3367
MIR6734	0
ENSG00000288772	0
MED8	2194
MED8-AS1	19
SZT2	2472
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	22461
KDM4A	1467
ENSG00000284989	0
KDM4A-AS1	22
ST3GAL3	31
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	26
LINC02918	10
ENSG00000288573	1
IPO13	2135
ENSG00000285649	1
DPH2	568
ATP6V0B	3536
B4GALT2	2101
CCDC24	174
SLC6A9	1059
ENSG00000230615	12
ENSG00000227163	2
KRT8P47	0
RN7SL479P	0
KLF17	10
ENSG00000233514	126
KLF18	24
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	1320
ERI3	2334
ERI3-IT1	0
RNU6-369P	0
RNF220	1954
MIR5584	0
TMEM53	278
ARMH1	73
RNU5F-1	0
RNU5D-1	10
KIF2C	1232
ENSG00000225721	0
RPS8	57988
SNORD55	0
SNORD46	16
SNORD38A	0
SNORD38B	0
RPS15AP11	40
BEST4	16
PLK3	647
DYNLT4	4
ENSG00000290041	8
BTBD19	323
PTCH2	96
RNU5E-6P	0
ENSG00000226499	84
EIF2B3	870
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	2594
UROD	2330
ZSWIM5	251
OSTCP5	28
LINC01144	26
HPDL	182
MUTYH	52
ENSG00000288208	0
TOE1	663
TESK2	742
PPIAP36	0
CCDC163	198
MMACHC	503
PRDX1	8946
HMGB1P48	0
AKR1A1	3913
ENSG00000281133	0
ENSG00000280836	4
ENSG00000289407	22
NASP	7518
ENSG00000281112	0
ENSG00000281825	0
CCDC17	39
GPBP1L1	6061
RPS15AP10	2
RPL7AP16	30
TMEM69	1760
IPP	846
ENSG00000230896	70
RPL6P1	14
MAST2	3787
TMA16P2	4
PIK3R3	840
P3R3URF-PIK3R3	0
ENSG00000226957	0
COX7BP4	0
ENSG00000227857	1
TSPAN1	186
P3R3URF	0
POMGNT1	3496
LURAP1	35
RAD54L	353
LRRC41	6690
UQCRH	5243
NSUN4	1472
ENSG00000225779	0
FAAH	223
FAAHP1	0
ENSG00000291138	7
LINC01398	0
DMBX1	2
TMEM275	0
MKNK1-AS1	11
KNCN	0
MKNK1	2081
MOB3C	1202
ATPAF1	2900
NENFP1	0
TEX38	0
EFCAB14-AS1	0
EFCAB14	11278
ENSG00000236476	0
CYP4B1	373
CYP4Z2P	2
TUBAP8	0
CYP4A11	10
CYP4A26P	0
CYP4A43P	0
CYP4A27P	0
CYP4A44P	0
CYP4X1	581
CYP4Z1	5
TUBAP9	0
CYP4A22-AS1	7
CYP4A22	4
MTND1P34	0
LINC00853	0
ENSG00000290081	0
PDZK1IP1	14
TAL1	684
ENSG00000226252	38
STIL	1263
CMPK1	7772
LINC01389	6
FOXE3	6
FOXD2-AS1	39
FOXD2	20
ENSG00000271355	0
RPL21P24	0
ATP6V0E1P4	0
LINC01738	0
TRABD2B	357
ENSG00000223814	0
ENSG00000225028	1
LINC02794	2
ENSG00000231413	0
CYP46A4P	0
ENSG00000290466	1
ENSG00000279096	0
SKINT1L	0
ENSG00000291246	0
ENSG00000223720	0
SLC5A9	304
ENSG00000272491	7
ENSG00000279214	0
SPATA6	1033
PPP1R8P1	2
RNU6-723P	0
ENSG00000235105	34
RNU4-61P	0
RPL21P25	0
AGBL4	60
ENSG00000287661	0
BEND5	462
ENSG00000286597	0
ENSG00000229846	0
AGBL4-AS1	0
AGBL4-IT1	0
ENSG00000237478	0
ZNF859P	4
ENSG00000279324	0
MTND2P29	0
ELAVL4	80
ENSG00000230828	0
ELAVL4-AS1	2
ENSG00000233407	0
LINC02808	1
ENSG00000284645	0
ENSG00000234080	2
HMGB1P45	0
FCF1P6	18
DMRTA2	14
ENSG00000284700	4
FAF1	2841
FAF1-AS1	0
RNU6-1026P	0
PHB1P12	6
MRPS6P2	0
CDKN2C	300
ENSG00000290102	0
MIR4421	0
MIR6500	0
C1orf185	0
CFL1P2	0
LINC01562	2
RNF11	5986
ENSG00000233406	122
ENSG00000236434	2
TTC39A	433
TTC39A-AS1	0
EPS15	7181
ENSG00000232027	2
RNU6-877P	2
ENSG00000238140	0
EPS15-AS1	6
RNU6-1281P	0
CALR4P	14
OSBPL9	10595
GAPDHP51	0
SLC25A6P3	0
ENSG00000212624	0
NRDC	11437
ENSG00000266993	16
ENSG00000272175	0
MIR761	0
TSEN15P2	4
RAB3B	3860
RNA5SP48	0
ENSG00000229032	0
RN7SL290P	0
TXNDC12	478
ENSG00000285839	0
KTI12	171
ENSG00000223390	6
TXNDC12-AS1	4
BTF3L4	4171
ZFYVE9	2369
RN7SL788P	0
ENSG00000228407	18
ENSG00000223429	0
PDCL3P6	0
ENSG00000236004	0
DNAJC19P7	0
ANAPC10P1	4
CC2D1B	2081
ENSG00000272100	3
ENSG00000287078	1
PLA2G12AP1	8
ORC1	616
PRPF38A	3215
TUT4	4780
ENSG00000272371	1
EEF1GP7	2
GPX7	1184
SHISAL2A	8
COA7	1782
NDUFS5P3	2
RN7SL62P	0
ZYG11B	4507
RNU2-30P	2
RPS13P2	262
RNU6-969P	0
ZYG11A	276
ENSG00000242391	11
ECHDC2	1640
ENSG00000230953	34
ENSG00000231866	0
SCP2	5248
ENSG00000264834	0
ENSG00000266188	0
ENSG00000265815	0
H3P2	0
RRAS2P1	0
TUBBP10	0
PODN	57
ENSG00000232993	0
HIGD1AP11	0
SLC1A7	4
ENSG00000235563	0
ENSG00000277397	0
CPT2	938
ENSG00000236723	6
CZIB	1537
CZIB-DT	0
MAGOH	1591
MAGOH-DT	14
LRP8	328
ENSG00000234578	0
ENSG00000228838	0
ENSG00000232762	0
LRP8-DT	8
ENSG00000285954	0
ENSG00000226938	0
LINC02812	1
SLC25A3P1	116
ENSG00000288527	0
DMRTB1	2
GLIS1	16
RNU7-95P	0
NDC1	2742
ENSG00000201003	0
ENSG00000229687	0
YIPF1	1897
DIO1	257
IFT25	1065
LRRC42	2271
HNRNPA3P12	62
LDLRAD1	62
TMEM59	12336
ENSG00000280378	3
TCEANC2	990
MIR4781	0
COX7BP3	0
ENSG00000279049	0
ENSG00000256407	0
CDCP2	0
ENSG00000280425	0
CYB5RL	409
MRPL37	3099
SSBP3	6703
SSBP3-AS1	42
ENSG00000225632	0
ENSG00000232245	0
ENSG00000287582	4
LINC02784	0
ENSG00000237173	2
HNRNPA1P63	4
ACOT11	534
FAM151A	1022
ENSG00000230728	2
MROH7	22
MROH7-TTC4	2
TTC4	8
PARS2	686
TTC22	150
ENSG00000237453	0
LEXM	0
DHCR24	8872
ENSG00000287724	0
ENSG00000242396	0
DHCR24-DT	0
ENSG00000284601	0
TMEM61	23
ENSG00000233271	0
BSND	22
PCSK9	485
USP24	6754
MIR4422HG	0
GYG1P3	6
MIR4422	0
ENSG00000234810	6
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
LINC01755	0
LINC01753	0
PIGQP1	0
ENSG00000235612	0
ENSG00000260971	2
ENSG00000284686	2
RPSAP20	0
LINC01767	68
PLPP3	11795
RPL21P23	0
RPL23AP85	0
ENSG00000225475	20
PRKAA2	877
FYB2	1434
ENSG00000229913	0
C8A	88
C8B	190
ENSG00000236341	0
DAB1	490
ENSG00000227935	0
RPS20P5	0
DAB1-AS1	0
ENSG00000290536	0
HNRNPA1P6	0
RPS26P15	4
ENSG00000235038	2
ENSG00000230546	0
ENSG00000233216	1
OMA1	517
ENSG00000286918	16
ENSG00000270209	0
RN7SL713P	0
TACSTD2	1480
ENSG00000185839	34
MYSM1	3432
ENSG00000283445	0
JUN	10700
ENSG00000290013	0
LINC01135	96
ENSG00000272226	2
ENSG00000231740	0
LINC02777	35
LINC01358	39
PHB1P3	4
ENSG00000241042	0
ENSG00000235215	1
FGGY-DT	28
ENSG00000270457	0
FGGY	733
MIR4711	0
ENSG00000226883	0
HOOK1	1705
CYP2J2	148
RN7SL475P	0
C1orf87	0
PGBD4P8	0
LINC02778	0
LINC01748	274
ENSG00000231252	0
NFIA	860
NFIA-AS2	0
NFIA-AS1	2
ENSG00000284808	0
ENSG00000287224	0
ENSG00000223920	4
TM2D1	1667
PATJ-DT	0
PATJ	3756
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	1
RN7SL180P	0
MIR3116-1	0
MIR3116-2	0
PIGPP2	0
RPS15AP7	0
L1TD1	4606
ENSG00000237227	0
KANK4	5133
RNU6-371P	0
USP1	3918
DOCK7	5642
ENSG00000270549	0
ANGPTL3	69
ENSG00000278967	4
RPL13AP9	0
DOCK7-DT	5
ATG4C	1279
ENSG00000234318	0
ENSG00000237163	0
LINC01739	0
ENSG00000286455	2
ENSG00000227485	0
ENSG00000229225	0
ENSG00000203605	0
LINC00466	0
RNA5SP49	0
ENSG00000228734	0
RPSAP65	0
FOXD3-AS1	74
FOXD3	34
MIR6068	0
ENSG00000236674	0
ALG6	859
ITGB3BP	803
ENSG00000286429	0
EFCAB7	399
RN7SL488P	0
RNU7-123P	0
DLEU2L	6
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
PGM1	5432
RN7SL130P	3
ROR1	4238
ENSG00000177452	0
CFL1P3	0
RNU6-809P	0
ROR1-AS1	55
ENSG00000284928	2
UBE2U	6
RNU7-62P	0
CACHD1	4147
MIR4794	0
RAVER2	2239
JAK1	10609
ENSG00000234784	0
ENSG00000233877	0
LINC01359	2
SLC2A3P2	6
ENSG00000272506	0
RNU6-1176P	0
MIR3671	0
MIR101-1	2
ENSG00000288804	0
ENSG00000235804	0
MRPS21P1	0
AK4	9339
RPS29P7	0
DNAJC6	1957
ENSG00000229294	0
COX6CP13	0
ENSG00000290094	0
RNU2-15P	0
LEPROT	8086
LEPR	785
ENSG00000237852	0
ENSG00000224570	0
ENSG00000285079	0
RN7SL854P	0
PDE4B	1990
PDE4B-AS1	0
RNU4-88P	0
SGIP1	317
MIR3117	2
ENSG00000248458	4
DYNLT5	171
INSL5	0
DNAI4	140
ENSG00000231080	0
MIER1	3356
ENSG00000289394	4
SLC35D1	3029
C1orf141	0
ENSG00000252433	0
ENSG00000275678	0
IL23R	8
RNU6-586P	0
RNU4ATAC4P	0
DNAJB6P4	20
IL12RB2	43
SERBP1	25063
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
ENSG00000238139	0
RN7SL392P	0
HNRNPCP9	0
GADD45A	1509
GNG12	7484
RNU7-80P	0
GNG12-AS1	76
ENSG00000235055	0
DIRAS3	52
ARL5AP3	0
WLS	6662
CTBP2P8	28
MIR1262	0
RPS7P4	54
COX6B1P7	0
ELOCP18	0
ENSG00000229440	0
RPE65	10
DEPDC1	877
ENSG00000233589	1
DEPDC1-AS1	4
TXNP2	0
ENSG00000285041	3
ENSG00000285407	73
ENSG00000285473	6
LINC01707	0
LINC02791	0
LINC01758	0
ENSG00000287453	5
LRRC7	62
SGO1P1	0
ENSG00000287283	0
RN7SL538P	0
PIN1P1	0
LRRC7-AS1	0
LRRC40	1774
RN7SL242P	0
SRSF11	9060
ENSG00000228988	0
ANKRD13C	2084
HHLA3	328
HHLA3-AS1	0
CTH	483
ENSG00000271992	13
CHORDC1P5	2
CASP3P1	0
LINC01788	0
ENSG00000226208	0
PTGER3	68
ENSG00000235782	0
ZRANB2-AS1	0
ZRANB2	4901
MIR186	4
ZRANB2-DT	38
ENSG00000226324	0
NEGR1	86
ENSG00000231985	0
ENSG00000271618	0
NEGR1-IT1	0
GDI2P2	104
ENSG00000286863	12
RPL31P12	0
ENSG00000225087	43
RNU6-1246P	4
LINC02796	0
LINC02797	2
ENSG00000280317	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
LINC02238	0
RNA5SP50	0
ENSG00000285778	2
RNU4ATAC8P	0
LRRIQ3	76
FPGT-TNNI3K	12
FPGT	886
TNNI3K	2
ENSG00000237324	0
ENSG00000233894	0
LRRC53	2
ERICH3	161
ERICH3-AS1	0
ENSG00000272864	5
CRYZ	2270
TYW3	903
ENSG00000229943	0
ENSG00000261213	22
ENSG00000224127	38
LHX8	318
ENSG00000224149	66
RNU6-622P	0
SLC44A5	612
ENSG00000224493	0
RNU6-503P	0
RPL29P5	0
ENSG00000230863	6
ACADM	3435
DLSTP1	0
RABGGTB	3132
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	16
ASB17	0
ENSG00000225605	0
ENSG00000230027	0
ST6GALNAC3	4286
ENSG00000223905	0
ENSG00000272855	11
TPI1P1	584
RNU6-161P	0
LINC02567	0
ST6GALNAC5	48
MIR7156	0
ENSG00000288543	0
ENSG00000230498	4
PIGK	2764
RPL17P6	718
ENSG00000228187	0
ENSG00000289212	0
ENSG00000287870	0
AK5	0
ENSG00000233099	0
RNU7-8P	0
ENSG00000287647	0
ZZZ3	4174
RNA5SP20	0
RN7SL370P	0
USP33	5228
ACTG1P21	0
MIGA1	2623
RNA5SP21	0
ENSG00000219201	58
NSRP1P1	22
HSPE1P25	0
NEXN-AS1	13
NEXN	262
FUBP1	7402
DNAJB4	1580
GIPC2	252
ENSG00000273338	0
ENSG00000285928	11
ENSG00000213561	0
RNU6-1102P	0
ENSG00000213560	14
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	1020
ENSG00000227556	0
RNA5SP23	0
IFI44L	16558
IFI44	4480
ENSG00000238015	0
ENSG00000235400	8
ADGRL4	300
PSAT1P3	24
ENSG00000282898	0
ENSG00000235011	0
LINC02792	0
ENSG00000288822	6
ADH5P2	6
ENSG00000285409	0
ENSG00000235756	0
ENSG00000260322	0
ENSG00000277670	0
HMGB1P18	0
ENSG00000225598	0
HNRNPA1P64	2
ENSG00000227062	0
COX6A1P1	0
ENSG00000224326	0
LINC01781	0
MTND2P30	0
RPL7P10	0
ENSG00000235089	0
ENSG00000285179	0
RN7SKP247	0
ADGRL2	11309
HNRNPA3P14	2
ARID3BP1	18
ENSG00000227960	2
ENSG00000234953	2
MED28P8	0
ENSG00000236676	0
ENSG00000234683	0
ST13P20	4
ENSG00000233290	0
LINC01362	1
LINC01361	18
ENSG00000285782	0
LINC01712	0
LINC01725	24
ENSG00000237076	0
TTLL7	567
TTLL7-IT1	4
ENSG00000229486	0
ENSG00000285201	0
PRKACB-DT	55
PRKACB	2800
TXN2P1	0
NEDD8P1	14
ENSG00000199959	0
SAMD13	26
ENSG00000249237	0
UOX	0
DNASE2B	4
ENSG00000285361	2
RPF1	2194
GNG5	641
ENSG00000285851	8
SPATA1	19
CTBS	1066
ENSG00000284882	55
ENSG00000285374	0
ENSG00000289881	2
LINC01555	4
ENSG00000232622	0
SSX2IP	3072
ENSG00000285325	0
LPAR3	173
MCOLN2	190
DNAI3	137
MCOLN3	1057
MIR4423	0
ENSG00000280099	144
SYDE2	855
C1orf52	1433
BCL10	1682
BCL10-AS1	4
DDAH1	2577
ENSG00000273264	0
ENSG00000282057	10
ENSG00000272691	2
CCN1	3018
SNORD81	0
ENSG00000230285	0
ZNHIT6	1969
COL24A1	96
RNA5SP51	0
ENSG00000229505	0
LINC02795	12
ODF2L	1313
MIR7856	0
ENSG00000231349	0
CLCA2	166
CLCA1	124
CLCA4	0
CDCA4P2	0
CLCA4-AS1	43
CLCA3P	6
SH3GLB1	10491
RPL17P5	22
ENSG00000284846	0
SELENOF	6524
HS2ST1	3707
ENSG00000267734	0
ENSG00000267561	0
ENSG00000235251	40
ENSG00000225568	18
LINC01140	63
LINC02801	0
LMO4	4332
LINC01364	0
RNA5SP52	0
PKN2-AS1	6
ENSG00000279778	1
ENSG00000270507	0
ENSG00000286758	6
RN7SL583P	0
ENSG00000230053	0
ENSG00000274321	0
RPL36AP10	0
PKN2	6628
RNU6-125P	0
ELOCP19	35
GTF2B	2190
ENSG00000235308	2
KYAT3	2024
RBMXL1	1967
GBP3	2239
GBP1	2752
PTGES3P1	431
GBP2	2949
ENSG00000289582	0
ENSG00000286802	0
GBP7	15
GBP4	1898
ENSG00000284734	4
ENSG00000284637	0
ENSG00000289712	0
GBP5	84
ENSG00000237568	0
ENSG00000238081	6
ENSG00000233235	0
GBP6	28
CAPNS1P1	0
GBP1P1	349
ENSG00000286548	12
LRRC8B	1095
ENSG00000288629	0
LRRC8C-DT	47
ENSG00000230735	0
LRRC8C	1091
ENSG00000271949	0
ENSG00000226394	0
ENSG00000231613	2
LRRC8D-DT	26
LRRC8D	2715
ENSG00000272672	6
RN7SKP272	2
GEMIN8P4	35
ZNF326	2486
ENSG00000287015	0
ENSG00000287406	9
RNU6-695P	0
ENSG00000287372	0
LINC02787	0
SNORD3G	0
BARHL2	0
ENSG00000287076	0
LINC02609	92
LINC02788	2
LINC01763	0
ENSG00000272094	0
PHKA1P1	6
ZNF644	4088
RPL5P6	4
HFM1	28
FEN1P1	0
CDC7	1025
WDR82P2	4
ENSG00000229067	20
HSP90B3P	162
TGFBR3	24616
RN7SL653P	0
BRDT	21
ENSG00000289483	23
EPHX4	73
LPCAT2BP	0
SETSIP	246
BTBD8	441
GAPDHP46	0
PRKAR1AP1	0
ENSG00000273487	0
ENSG00000226773	0
C1orf146	0
ACTBP12	0
GLMN	699
RPAP2	1853
RN7SL824P	0
GFI1	46
EVI5	2655
ENSG00000223787	0
HMGB3P9	0
RNU4-59P	0
ENSG00000225505	0
H3P3	0
CCNJP2	0
RPL5	48259
DIPK1A	867
SNORD21	0
SNORA66	6
ENSG00000207022	4
ENSG00000229052	0
ENSG00000289544	0
RNU6-970P	0
RN7SL692P	0
ENSG00000287797	2
RNU6-210P	0
RN7SKP123	0
MTF2	3229
TMED5	6676
CCDC18	592
RPL36AP11	0
ENSG00000225297	0
CCDC18-AS1	608
ENSG00000229567	70
DR1	4118
ENSG00000229635	0
FNBP1L	8154
RNA5SP53	1
BCAR3	1348
BCAR3-AS1	37
MIR760	0
ENSG00000260464	16
DNTTIP2	4280
GCLM	1921
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
ENSG00000250890	0
MTCO2P21	0
MTCO1P21	0
ENSG00000233129	0
ABCA4	694
ENSG00000233482	0
ARHGAP29	16687
RN7SL440P	0
ARHGAP29-AS1	1
GAPDHP29	0
ENSG00000236098	29
RPL21P26	0
ENSG00000286692	0
ABCD3	4933
F3	8121
ENSG00000288736	10
ENSG00000223675	0
SLC44A3-AS1	647
KATNBL1P2	0
MIR378G	0
SLC44A3	1207
CNN3	21417
CNN3-DT	546
ALG14	535
ALG14-AS1	0
TLCD4	875
TLCD4-RWDD3	6
ENSG00000231992	0
RWDD3-DT	12
RWDD3	107
ENSG00000228852	19
ENSG00000287919	0
LINC01760	0
LINC01650	0
ENSG00000237954	0
LINC01761	0
LINC02607	8
ENSG00000271252	0
LINC02790	0
RNU1-130P	0
LINC01787	0
ENSG00000225923	0
UBE2WP1	4
EEF1A1P11	2786
RN7SL831P	0
NDUFS5P2	0
RPL7P9	756
RN7SKP270	0
PTBP2	1207
DPYD	860
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	82
RPL26P9	0
ENSG00000230718	0
DPYD-AS2	0
ENSG00000270911	0
MIR137HG	4
ENSG00000259946	0
MIR2682	0
MIR137	0
ENSG00000288810	0
ENSG00000285922	1
NFU1P2	0
LINC01776	0
ENSG00000280040	0
SNX7	1953
PLPPR5	34
PLPPR5-AS1	0
ENSG00000227034	16
PLPPR4	1798
ENSG00000233983	0
LINC01708	1
PALMD	122
HMGB3P10	0
FRRS1	2783
RNU4-75P	0
ENSG00000231996	0
AGL	3437
ENSG00000228084	5
SLC35A3	1478
ENSG00000283761	5
RNU6-750P	0
RNU6-1318P	0
ENSG00000288826	18
MFSD14A	109
ENSG00000241073	0
SASS6	716
ENSG00000226952	6
TRMT13	735
LRRC39	132
DBT	3083
RPL23AP90	0
BRI3P1	1
ENSG00000285530	0
ENSG00000230287	2
RTCA-AS1	148
RTCA	2974
MIR553	0
ENSG00000215871	10
ENSG00000223906	0
CDC14A	586
BCAS2P2	8
ENSG00000228086	0
GPR88	0
RPL7AP17	0
LINC01349	0
ENSG00000285525	0
RPL36AP12	0
VCAM1	752
EXTL2	2096
ENSG00000273204	2
SLC30A7	3882
HNRNPA1P68	2
DPH5	1527
ENSG00000235795	0
DPH5-DT	228
ENSG00000252765	0
ENSG00000289355	0
ENSG00000271578	0
S1PR1-DT	60
S1PR1	2738
ENSG00000228399	6
PPIAP7	0
LINC01307	0
LINC01709	2
RNU6-965P	0
RPSAP19	358
OLFM3	142
RNU6-352P	0
ENSG00000271277	0
DNAJA1P5	0
ENSG00000289192	0
ENSG00000233359	0
ENSG00000230864	0
COL11A1	11736
SOD2P1	0
ENSG00000230759	0
RNPC3-DT	2
RN7SKP285	0
RNPC3	766
AMY2B	162
ACTG1P4	0
AMY2A	3
AMY1A	0
ENSG00000234441	0
AMY1B	0
AMYP1	0
AMY1C	0
ENSG00000225191	0
ENSG00000215869	0
FTLP17	0
ENSG00000285981	0
CDK4P1	0
LINC01676	0
SEPTIN2P1	6
MATR3P3	28
ENSG00000232952	50
LINC01677	0
ENSG00000237480	0
ENSG00000230932	0
ENSG00000270342	0
ENSG00000270976	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	1273
NTNG1	163
ENSG00000289612	5
NDUFA4P1	130
VAV3	1711
MIR7852	0
VAV3-AS1	0
LINC02785	4
SLC25A24	5292
ENSG00000260879	0
ENSG00000280186	0
NBPF4	20
ENSG00000238122	0
ENSG00000290547	0
SLC25A24P1	0
ENSG00000290552	0
NBPF5P	0
SLC25A24P2	0
ENSG00000224698	0
NBPF6	4
ENSG00000283354	0
ST13P21	4
ENSG00000226483	0
EEIG2	3546
HENMT1	307
ENSG00000285923	0
ENSG00000290126	6
PRPF38B	3723
FNDC7	2
ENSG00000232971	0
STXBP3	2666
ENSG00000228076	2
AKNAD1	0
SPATA42	0
GPSM2	673
CLCC1	2127
WDR47	1026
ENSG00000237349	0
RPL17P7	1376
RPS27P6	4
RANP5	28
TAF13	2228
TMEM167B-DT	53
TMEM167B	4144
SCARNA2	0
ENSG00000270066	0
ENSG00000251484	38
CFAP276	2
ELAPOR1	110
SARS1	9697
CELSR2	1026
PSRC1	832
MYBPHL	23
SORT1	11667
PSMA5	3989
SYPL2	60
ATXN7L2	285
CYB561D1	785
AMIGO1	158
GPR61	2
ENSG00000254942	0
ENSG00000290117	12
GNAI3	8449
RNU6V	0
ENSG00000225113	0
MIR197	0
GNAT2	20
AMPD2	2243
ENSG00000228703	0
RPL7P8	18
GSTM4	1060
GSTM2	1300
GSTM1	10
ENSG00000260246	0
GSTM5	210
ENSG00000241720	1
GSTM3	1498
EPS8L3	318
NDUFA5P10	0
LINC01768	0
ENSG00000235005	0
ENSG00000261055	2
CSF1	3899
AHCYL1	12125
STRIP1	2666
ENSG00000291326	4
ENSG00000258634	667
ALX3	12
LINC01397	4
UBL4B	3
SLC6A17	105
SLC6A17-AS1	8
ENSG00000235526	0
KCNC4-DT	2
KCNC4	304
ENSG00000282852	0
ENSG00000200536	0
RBM15-AS1	6
RBM15	1036
LAMTOR5-AS1	62
SLC16A4	662
SLC16A4-AS1	106
LAMTOR5	1825
PROK1	285
ENSG00000270380	0
ENSG00000282887	0
ENSG00000283999	0
CYMP	2
CYMP-AS1	5
KCNA10	0
KCNA2	140
KCNA3	80
ENSG00000288803	0
NRBF2P3	58
OR11I1P	0
CD53	3801
ENSG00000261654	10
ENSG00000232811	87
LRIF1	1779
ENSG00000273010	7
CCNT2P1	0
RNA5SP54	0
DRAM2	3585
CEPT1	2330
ENSG00000272982	0
ENSG00000273221	0
DENND2D	1485
CHI3L2	259
CHIAP1	0
CHIAP2	33
CHIA	3
ENSG00000229283	0
ENSG00000232240	0
PIFO	820
CHIAP3	5
HIGD1AP12	0
PGBP	0
OVGP1	102
ENSG00000260948	70
UBE2FP3	19
ENSG00000243960	16
WDR77	1328
ATP5PB	7998
C1orf162	1210
TMIGD3	2854
RNU6-792P	2
ADORA3	2143
RAP1A	4931
LINC01160	27
KRT18P57	2
RNU6-151P	0
INKA2	624
INKA2-AS1	10
ENSG00000284830	7
DDX20	1686
KCND3	514
KCND3-IT1	0
KCND3-AS1	0
LINC01750	15
LINC02884	9
TXNP3	0
ENSG00000238761	0
CTTNBP2NL	3024
MIR4256	0
WNT2B	150
ENSG00000273483	0
ST7L	477
CAPZA1	12491
MRPL53P1	2
RNU7-70P	0
MOV10	5660
ENSG00000225075	0
RHOC	4323
ENSG00000271810	0
PPM1J	54
PPM1J-DT	2
TAFA3	32
NUTF2P4	0
LINC01356	1405
LINC01357	0
ENSG00000228040	0
SLC16A1	8418
AKR7A2P1	2
SLC16A1-AS1	272
ENSG00000287807	0
LRIG2-DT	7
LRIG2	2475
RLIMP2	0
ENSG00000233839	0
ENSG00000236887	10
MAGI3	2354
ENSG00000232499	240
MTND5P20	0
PHTF1	2086
ENSG00000232450	29
RSBN1	2126
ENSG00000231128	0
PTPN22	293
AP4B1-AS1	12
BCL2L15	16
AP4B1	415
DCLRE1B	1052
HIPK1-AS1	12
HIPK1	7020
OLFML3	24450
RPL13AP10	0
ENSG00000282048	182
SYT6	572
ENSG00000232895	0
MRPL57P1	0
ENSG00000271419	0
TRIM33	5843
ENSG00000226984	0
EIF2S2P5	0
PKMP1	40
BCAS2	2066
DENND2C	770
AMPD1	0
RN7SL432P	0
NRAS	9097
CSDE1	44946
RNY1P13	4
SIKE1	4462
NR1H5P	0
SYCP1	2
TSHB	3
TSPAN2	408
LINC01765	0
ENSG00000285698	2
NGF-AS1	10
NGF	51
ENSG00000287103	0
ENSG00000226973	0
ENSG00000274468	0
ELOCP20	0
CNOT7P2	0
ENSG00000270631	0
RN7SL420P	0
ENSG00000207502	0
VANGL1	2513
CASQ2	26
NHLH2	160
HNRNPA1P43	38
LINC01649	1
ENSG00000271143	0
SLC22A15	637
ENSG00000237993	2
MAB21L3	454
LINC01779	4
U3	4
ENSG00000287217	0
ATP1A1	19496
ATP1A1-AS1	123
RNU6-817P	0
LINC01762	2
ENSG00000230381	0
ENSG00000224950	8
ENSG00000286276	0
CD58	550
NAP1L4P1	50
MIR548AC	0
IGSF3	12825
MIR320B1	0
LINC02868	0
GAPDHP64	0
NEFHP1	12
CD2	8
FTH1P22	0
ENSG00000272715	4
PTGFRN	7929
RNA5SP55	0
CD101	231
CD101-AS1	12
TTF2	2265
MIR942	1
TRIM45	518
RPS15AP9	6
VTCN1	31018
LINC01525	0
ENSG00000271427	12
MAN1A2	8873
ENSG00000279513	0
VPS25P1	0
TENT5C-DT	4
TENT5C	1174
VDAC2P3	18
ENSG00000212266	0
ENSG00000270719	0
PNRC2P1	133
GDAP2	1747
WDR3	2246
SPAG17	152
ENSG00000287980	0
RNA5SP56	0
PSMC1P12	0
ENSG00000229911	0
TBX15	285
ENSG00000226172	0
ENSG00000239216	0
WARS2	995
WARS2-IT1	1
RBMX2P3	4
RPS3AP12	0
WARS2-AS1	306
RPL6P2	0
ENSG00000227712	3
LINC01780	6
RNU1-75P	1
HAO2	10
HAO2-IT1	0
HSD3B2	40
GAPDHP74	8
HSD3BP2	14
GAPDHP23	2
HSD3BP1	2
GAPDHP58	0
HSD3B1	194
GAPDHP32	0
HSD3BP3	3
GAPDHP27	0
