# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b1c_sorted_featurecounts.txt" "./bam_sorted/b1c_sorted.bam" 
Geneid	./bam_sorted/b1c_sorted.bam
CDC20-DT	2
CDC20	1881
ELOVL1	3583
MIR6734	0
ENSG00000288772	4
MED8	2009
MED8-AS1	20
SZT2	2778
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	2
PTPRF	21406
KDM4A	1460
ENSG00000284989	0
KDM4A-AS1	40
ST3GAL3	42
ST3GAL3-AS1	0
ENSG00000233674	4
MIR6079	0
SHMT1P1	4
ARTN	13
LINC02918	18
ENSG00000288573	2
IPO13	1921
ENSG00000285649	6
DPH2	597
ATP6V0B	3340
B4GALT2	2086
CCDC24	137
SLC6A9	1051
ENSG00000230615	25
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	7
ENSG00000233514	68
KLF18	23
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	1392
ERI3	2233
ERI3-IT1	12
RNU6-369P	0
RNF220	1741
MIR5584	0
TMEM53	333
ARMH1	59
RNU5F-1	2
RNU5D-1	0
KIF2C	1372
ENSG00000225721	0
RPS8	60499
SNORD55	0
SNORD46	1
SNORD38A	0
SNORD38B	0
RPS15AP11	30
BEST4	16
PLK3	422
DYNLT4	2
ENSG00000290041	17
BTBD19	310
PTCH2	176
RNU5E-6P	0
ENSG00000226499	78
EIF2B3	861
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	2357
UROD	2265
ZSWIM5	389
OSTCP5	18
LINC01144	30
HPDL	188
MUTYH	39
ENSG00000288208	0
TOE1	569
TESK2	652
PPIAP36	4
CCDC163	309
MMACHC	379
PRDX1	7753
HMGB1P48	0
AKR1A1	3932
ENSG00000281133	0
ENSG00000280836	3
ENSG00000289407	12
NASP	7315
ENSG00000281112	0
ENSG00000281825	0
CCDC17	40
GPBP1L1	5598
RPS15AP10	14
RPL7AP16	29
TMEM69	1639
IPP	909
ENSG00000230896	81
RPL6P1	24
MAST2	3606
TMA16P2	0
PIK3R3	1112
P3R3URF-PIK3R3	0
ENSG00000226957	0
COX7BP4	0
ENSG00000227857	2
TSPAN1	304
P3R3URF	0
POMGNT1	3577
LURAP1	15
RAD54L	353
LRRC41	6125
UQCRH	4817
NSUN4	1220
ENSG00000225779	0
FAAH	259
FAAHP1	0
ENSG00000291138	10
LINC01398	0
DMBX1	0
TMEM275	8
MKNK1-AS1	14
KNCN	0
MKNK1	2400
MOB3C	1067
ATPAF1	2985
NENFP1	0
TEX38	0
EFCAB14-AS1	0
EFCAB14	11307
ENSG00000236476	0
CYP4B1	609
CYP4Z2P	0
TUBAP8	0
CYP4A11	2
CYP4A26P	0
CYP4A43P	0
CYP4A27P	0
CYP4A44P	0
CYP4X1	726
CYP4Z1	2
TUBAP9	0
CYP4A22-AS1	10
CYP4A22	2
MTND1P34	0
LINC00853	6
ENSG00000290081	0
PDZK1IP1	16
TAL1	736
ENSG00000226252	33
STIL	1034
CMPK1	7786
LINC01389	1
FOXE3	14
FOXD2-AS1	100
FOXD2	62
ENSG00000271355	0
RPL21P24	0
ATP6V0E1P4	0
LINC01738	0
TRABD2B	534
ENSG00000223814	0
ENSG00000225028	6
LINC02794	0
ENSG00000231413	0
CYP46A4P	0
ENSG00000290466	2
ENSG00000279096	4
SKINT1L	0
ENSG00000291246	0
ENSG00000223720	0
SLC5A9	519
ENSG00000272491	5
ENSG00000279214	0
SPATA6	870
PPP1R8P1	0
RNU6-723P	0
ENSG00000235105	16
RNU4-61P	0
RPL21P25	0
AGBL4	65
ENSG00000287661	0
BEND5	646
ENSG00000286597	0
ENSG00000229846	0
AGBL4-AS1	2
AGBL4-IT1	0
ENSG00000237478	0
ZNF859P	2
ENSG00000279324	0
MTND2P29	0
ELAVL4	124
ENSG00000230828	0
ELAVL4-AS1	0
ENSG00000233407	0
LINC02808	0
ENSG00000284645	0
ENSG00000234080	2
HMGB1P45	0
FCF1P6	20
DMRTA2	4
ENSG00000284700	2
FAF1	2460
FAF1-AS1	10
RNU6-1026P	0
PHB1P12	8
MRPS6P2	0
CDKN2C	393
ENSG00000290102	0
MIR4421	0
MIR6500	0
C1orf185	0
CFL1P2	2
LINC01562	0
RNF11	5438
ENSG00000233406	110
ENSG00000236434	0
TTC39A	434
TTC39A-AS1	0
EPS15	7005
ENSG00000232027	4
RNU6-877P	0
ENSG00000238140	7
EPS15-AS1	2
RNU6-1281P	0
CALR4P	2
OSBPL9	10180
GAPDHP51	0
SLC25A6P3	0
ENSG00000212624	0
NRDC	9608
ENSG00000266993	12
ENSG00000272175	0
MIR761	0
TSEN15P2	2
RAB3B	3266
RNA5SP48	0
ENSG00000229032	0
RN7SL290P	0
TXNDC12	436
ENSG00000285839	0
KTI12	128
ENSG00000223390	0
TXNDC12-AS1	6
BTF3L4	4011
ZFYVE9	2406
RN7SL788P	0
ENSG00000228407	14
ENSG00000223429	2
PDCL3P6	4
ENSG00000236004	0
DNAJC19P7	0
ANAPC10P1	4
CC2D1B	1772
ENSG00000272100	0
ENSG00000287078	8
PLA2G12AP1	16
ORC1	486
PRPF38A	3376
TUT4	5026
ENSG00000272371	2
EEF1GP7	0
GPX7	1252
SHISAL2A	18
COA7	1436
NDUFS5P3	0
RN7SL62P	0
ZYG11B	4116
RNU2-30P	0
RPS13P2	314
RNU6-969P	2
ZYG11A	196
ENSG00000242391	2
ECHDC2	1877
ENSG00000230953	30
ENSG00000231866	0
SCP2	4988
ENSG00000264834	1
ENSG00000266188	0
ENSG00000265815	0
H3P2	0
RRAS2P1	5
TUBBP10	0
PODN	66
ENSG00000232993	0
HIGD1AP11	0
SLC1A7	4
ENSG00000235563	0
ENSG00000277397	0
CPT2	961
ENSG00000236723	5
CZIB	1479
CZIB-DT	0
MAGOH	1294
MAGOH-DT	18
LRP8	297
ENSG00000234578	0
ENSG00000228838	0
ENSG00000232762	3
LRP8-DT	10
ENSG00000285954	2
ENSG00000226938	0
LINC02812	12
SLC25A3P1	58
ENSG00000288527	0
DMRTB1	0
GLIS1	36
RNU7-95P	0
NDC1	2573
ENSG00000201003	2
ENSG00000229687	0
YIPF1	1680
DIO1	388
IFT25	1035
LRRC42	1935
HNRNPA3P12	45
LDLRAD1	114
TMEM59	11809
ENSG00000280378	16
TCEANC2	951
MIR4781	0
COX7BP3	2
ENSG00000279049	0
ENSG00000256407	0
CDCP2	0
ENSG00000280425	4
CYB5RL	343
MRPL37	2957
SSBP3	6829
SSBP3-AS1	46
ENSG00000225632	0
ENSG00000232245	4
ENSG00000287582	0
LINC02784	0
ENSG00000237173	0
HNRNPA1P63	18
ACOT11	659
FAM151A	2096
ENSG00000230728	4
MROH7	31
MROH7-TTC4	1
TTC4	18
PARS2	569
TTC22	208
ENSG00000237453	0
LEXM	0
DHCR24	11822
ENSG00000287724	0
ENSG00000242396	0
DHCR24-DT	0
ENSG00000284601	0
TMEM61	22
ENSG00000233271	0
BSND	27
PCSK9	838
USP24	6598
MIR4422HG	4
GYG1P3	4
MIR4422	0
ENSG00000234810	18
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
LINC01755	1
LINC01753	0
PIGQP1	0
ENSG00000235612	0
ENSG00000260971	2
ENSG00000284686	2
RPSAP20	0
LINC01767	86
PLPP3	10671
RPL21P23	0
RPL23AP85	0
ENSG00000225475	12
PRKAA2	911
FYB2	1381
ENSG00000229913	0
C8A	93
C8B	328
ENSG00000236341	2
DAB1	575
ENSG00000227935	4
RPS20P5	0
DAB1-AS1	2
ENSG00000290536	0
HNRNPA1P6	0
RPS26P15	0
ENSG00000235038	0
ENSG00000230546	0
ENSG00000233216	0
OMA1	544
ENSG00000286918	10
ENSG00000270209	0
RN7SL713P	0
TACSTD2	1386
ENSG00000185839	38
MYSM1	3141
ENSG00000283445	6
JUN	7024
ENSG00000290013	4
LINC01135	117
ENSG00000272226	2
ENSG00000231740	0
LINC02777	57
LINC01358	31
PHB1P3	8
ENSG00000241042	0
ENSG00000235215	0
FGGY-DT	30
ENSG00000270457	0
FGGY	666
MIR4711	0
ENSG00000226883	4
HOOK1	1653
CYP2J2	162
RN7SL475P	0
C1orf87	0
PGBD4P8	0
LINC02778	0
LINC01748	237
ENSG00000231252	4
NFIA	1178
NFIA-AS2	10
NFIA-AS1	0
ENSG00000284808	0
ENSG00000287224	0
ENSG00000223920	0
TM2D1	1518
PATJ-DT	3
PATJ	3017
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
MIR3116-2	0
PIGPP2	0
RPS15AP7	0
L1TD1	3089
ENSG00000237227	2
KANK4	5118
RNU6-371P	0
USP1	3476
DOCK7	5841
ENSG00000270549	0
ANGPTL3	77
ENSG00000278967	4
RPL13AP9	2
DOCK7-DT	5
ATG4C	1284
ENSG00000234318	0
ENSG00000237163	0
LINC01739	0
ENSG00000286455	0
ENSG00000227485	0
ENSG00000229225	0
ENSG00000203605	0
LINC00466	0
RNA5SP49	0
ENSG00000228734	0
RPSAP65	0
FOXD3-AS1	48
FOXD3	8
MIR6068	0
ENSG00000236674	0
ALG6	792
ITGB3BP	758
ENSG00000286429	2
EFCAB7	410
RN7SL488P	0
RNU7-123P	3
DLEU2L	11
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
PGM1	5837
RN7SL130P	6
ROR1	4577
ENSG00000177452	0
CFL1P3	0
RNU6-809P	0
ROR1-AS1	81
ENSG00000284928	0
UBE2U	0
RNU7-62P	0
CACHD1	4268
MIR4794	0
RAVER2	2204
JAK1	10839
ENSG00000234784	0
ENSG00000233877	0
LINC01359	2
SLC2A3P2	8
ENSG00000272506	0
RNU6-1176P	0
MIR3671	0
MIR101-1	0
ENSG00000288804	0
ENSG00000235804	0
MRPS21P1	0
AK4	10272
RPS29P7	0
DNAJC6	1568
ENSG00000229294	0
COX6CP13	0
ENSG00000290094	0
RNU2-15P	0
LEPROT	7490
LEPR	727
ENSG00000237852	1
ENSG00000224570	0
ENSG00000285079	0
RN7SL854P	0
PDE4B	2055
PDE4B-AS1	0
RNU4-88P	0
SGIP1	352
MIR3117	0
ENSG00000248458	0
DYNLT5	140
INSL5	0
DNAI4	114
ENSG00000231080	0
MIER1	2814
ENSG00000289394	3
SLC35D1	3392
C1orf141	8
ENSG00000252433	0
ENSG00000275678	0
IL23R	2
RNU6-586P	0
RNU4ATAC4P	0
DNAJB6P4	16
IL12RB2	47
SERBP1	24162
RNU6-387P	0
LINC01702	0
RNU6-1031P	0
ENSG00000238139	0
RN7SL392P	0
HNRNPCP9	0
GADD45A	1314
GNG12	7395
RNU7-80P	0
GNG12-AS1	75
ENSG00000235055	0
DIRAS3	50
ARL5AP3	0
WLS	6842
CTBP2P8	30
MIR1262	0
RPS7P4	88
COX6B1P7	0
ELOCP18	0
ENSG00000229440	0
RPE65	6
DEPDC1	1035
ENSG00000233589	2
DEPDC1-AS1	2
TXNP2	0
ENSG00000285041	5
ENSG00000285407	90
ENSG00000285473	3
LINC01707	4
LINC02791	0
LINC01758	0
ENSG00000287453	1
LRRC7	106
SGO1P1	0
ENSG00000287283	0
RN7SL538P	0
PIN1P1	0
LRRC7-AS1	2
LRRC40	1641
RN7SL242P	0
SRSF11	8475
ENSG00000228988	0
ANKRD13C	1892
HHLA3	298
HHLA3-AS1	0
CTH	452
ENSG00000271992	9
CHORDC1P5	4
CASP3P1	0
LINC01788	0
ENSG00000226208	0
PTGER3	74
ENSG00000235782	0
ZRANB2-AS1	4
ZRANB2	4117
MIR186	16
ZRANB2-DT	23
ENSG00000226324	0
NEGR1	210
ENSG00000231985	0
ENSG00000271618	0
NEGR1-IT1	0
GDI2P2	108
ENSG00000286863	14
RPL31P12	0
ENSG00000225087	78
RNU6-1246P	0
LINC02796	0
LINC02797	0
ENSG00000280317	0
KRT8P21	0
RN7SKP19	0
LINC01360	1
LINC02238	0
RNA5SP50	0
ENSG00000285778	0
RNU4ATAC8P	0
LRRIQ3	85
FPGT-TNNI3K	13
FPGT	1028
TNNI3K	0
ENSG00000237324	0
ENSG00000233894	0
LRRC53	16
ERICH3	137
ERICH3-AS1	0
ENSG00000272864	18
CRYZ	2084
TYW3	768
ENSG00000229943	0
ENSG00000261213	11
ENSG00000224127	22
LHX8	248
ENSG00000224149	78
RNU6-622P	0
SLC44A5	576
ENSG00000224493	0
RNU6-503P	0
RPL29P5	2
ENSG00000230863	16
ACADM	3449
DLSTP1	0
RABGGTB	2837
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	32
ASB17	0
ENSG00000225605	0
ENSG00000230027	4
ST6GALNAC3	4862
ENSG00000223905	0
ENSG00000272855	24
TPI1P1	628
RNU6-161P	0
LINC02567	0
ST6GALNAC5	42
MIR7156	0
ENSG00000288543	0
ENSG00000230498	4
PIGK	2410
RPL17P6	802
ENSG00000228187	2
ENSG00000289212	10
ENSG00000287870	0
AK5	4
ENSG00000233099	0
RNU7-8P	0
ENSG00000287647	0
ZZZ3	3763
RNA5SP20	0
RN7SL370P	0
USP33	4628
ACTG1P21	0
MIGA1	2409
RNA5SP21	0
ENSG00000219201	36
NSRP1P1	10
HSPE1P25	0
NEXN-AS1	5
NEXN	356
FUBP1	6340
DNAJB4	1268
GIPC2	303
ENSG00000273338	5
ENSG00000285928	33
ENSG00000213561	4
RNU6-1102P	0
ENSG00000213560	16
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	1052
ENSG00000227556	0
RNA5SP23	0
IFI44L	803
IFI44	521
ENSG00000238015	0
ENSG00000235400	8
ADGRL4	338
PSAT1P3	34
ENSG00000282898	0
ENSG00000235011	0
LINC02792	0
ENSG00000288822	2
ADH5P2	10
ENSG00000285409	0
ENSG00000235756	0
ENSG00000260322	0
ENSG00000277670	0
HMGB1P18	0
ENSG00000225598	5
HNRNPA1P64	2
ENSG00000227062	0
COX6A1P1	0
ENSG00000224326	5
LINC01781	0
MTND2P30	0
RPL7P10	12
ENSG00000235089	0
ENSG00000285179	0
RN7SKP247	0
ADGRL2	10470
HNRNPA3P14	0
ARID3BP1	16
ENSG00000227960	2
ENSG00000234953	0
MED28P8	2
ENSG00000236676	0
ENSG00000234683	0
ST13P20	1
ENSG00000233290	6
LINC01362	14
LINC01361	12
ENSG00000285782	0
LINC01712	0
LINC01725	15
ENSG00000237076	0
TTLL7	638
TTLL7-IT1	0
ENSG00000229486	0
ENSG00000285201	0
PRKACB-DT	46
PRKACB	2679
TXN2P1	2
NEDD8P1	12
ENSG00000199959	0
SAMD13	38
ENSG00000249237	0
UOX	0
DNASE2B	2
ENSG00000285361	0
RPF1	1675
GNG5	540
ENSG00000285851	12
SPATA1	42
CTBS	904
ENSG00000284882	26
ENSG00000285374	0
ENSG00000289881	2
LINC01555	0
ENSG00000232622	0
SSX2IP	2855
ENSG00000285325	0
LPAR3	118
MCOLN2	70
DNAI3	131
MCOLN3	1129
MIR4423	0
ENSG00000280099	90
SYDE2	681
C1orf52	1328
BCL10	1453
BCL10-AS1	8
DDAH1	2455
ENSG00000273264	0
ENSG00000282057	17
ENSG00000272691	0
CCN1	2161
SNORD81	0
ENSG00000230285	0
ZNHIT6	1846
COL24A1	242
RNA5SP51	0
ENSG00000229505	0
LINC02795	2
ODF2L	1241
MIR7856	0
ENSG00000231349	0
CLCA2	164
CLCA1	58
CLCA4	0
CDCA4P2	0
CLCA4-AS1	28
CLCA3P	0
SH3GLB1	9486
RPL17P5	24
ENSG00000284846	1
SELENOF	5823
HS2ST1	4015
ENSG00000267734	0
ENSG00000267561	0
ENSG00000235251	30
ENSG00000225568	24
LINC01140	38
LINC02801	4
LMO4	4492
LINC01364	0
RNA5SP52	0
PKN2-AS1	12
ENSG00000279778	0
ENSG00000270507	0
ENSG00000286758	0
RN7SL583P	0
ENSG00000230053	2
ENSG00000274321	0
RPL36AP10	0
PKN2	5969
RNU6-125P	2
ELOCP19	26
GTF2B	1771
ENSG00000235308	0
KYAT3	1967
RBMXL1	1640
GBP3	1099
GBP1	633
PTGES3P1	330
GBP2	2183
ENSG00000289582	0
ENSG00000286802	0
GBP7	5
GBP4	979
ENSG00000284734	16
ENSG00000284637	0
ENSG00000289712	0
GBP5	26
ENSG00000237568	0
ENSG00000238081	0
ENSG00000233235	0
GBP6	28
CAPNS1P1	0
GBP1P1	121
ENSG00000286548	21
LRRC8B	915
ENSG00000288629	0
LRRC8C-DT	55
ENSG00000230735	0
LRRC8C	1229
ENSG00000271949	0
ENSG00000226394	0
ENSG00000231613	2
LRRC8D-DT	28
LRRC8D	2340
ENSG00000272672	4
RN7SKP272	2
GEMIN8P4	42
ZNF326	2413
ENSG00000287015	0
ENSG00000287406	5
RNU6-695P	0
ENSG00000287372	0
LINC02787	0
SNORD3G	0
BARHL2	0
ENSG00000287076	0
LINC02609	113
LINC02788	4
LINC01763	0
ENSG00000272094	0
PHKA1P1	12
ZNF644	3793
RPL5P6	18
HFM1	76
FEN1P1	2
CDC7	940
WDR82P2	6
ENSG00000229067	18
HSP90B3P	100
TGFBR3	24117
RN7SL653P	0
BRDT	46
ENSG00000289483	28
EPHX4	88
LPCAT2BP	0
SETSIP	250
BTBD8	416
GAPDHP46	0
PRKAR1AP1	0
ENSG00000273487	4
ENSG00000226773	0
C1orf146	2
ACTBP12	0
GLMN	564
RPAP2	1816
RN7SL824P	3
GFI1	34
EVI5	2793
ENSG00000223787	0
HMGB3P9	0
RNU4-59P	0
ENSG00000225505	0
H3P3	0
CCNJP2	0
RPL5	56438
DIPK1A	844
SNORD21	0
SNORA66	1
ENSG00000207022	0
ENSG00000229052	0
ENSG00000289544	0
RNU6-970P	0
RN7SL692P	0
ENSG00000287797	0
RNU6-210P	0
RN7SKP123	0
MTF2	2817
TMED5	6281
CCDC18	512
RPL36AP11	0
ENSG00000225297	0
CCDC18-AS1	704
ENSG00000229567	48
DR1	3727
ENSG00000229635	8
FNBP1L	7824
RNA5SP53	0
BCAR3	1302
BCAR3-AS1	39
MIR760	6
ENSG00000260464	24
DNTTIP2	3676
GCLM	1741
CHCHD2P5	0
MTND4P11	2
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
ENSG00000250890	0
MTCO2P21	0
MTCO1P21	0
ENSG00000233129	0
ABCA4	534
ENSG00000233482	0
ARHGAP29	12834
RN7SL440P	0
ARHGAP29-AS1	0
GAPDHP29	0
ENSG00000236098	10
RPL21P26	0
ENSG00000286692	0
ABCD3	4370
F3	6465
ENSG00000288736	8
ENSG00000223675	0
SLC44A3-AS1	535
KATNBL1P2	0
MIR378G	0
SLC44A3	1193
CNN3	19057
CNN3-DT	532
ALG14	433
ALG14-AS1	0
TLCD4	914
TLCD4-RWDD3	5
ENSG00000231992	0
RWDD3-DT	52
RWDD3	123
ENSG00000228852	23
ENSG00000287919	0
LINC01760	0
LINC01650	0
ENSG00000237954	0
LINC01761	0
LINC02607	16
ENSG00000271252	1
LINC02790	0
RNU1-130P	0
LINC01787	0
ENSG00000225923	0
UBE2WP1	8
EEF1A1P11	4116
RN7SL831P	0
NDUFS5P2	0
RPL7P9	932
RN7SKP270	0
PTBP2	1124
DPYD	785
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	117
RPL26P9	0
ENSG00000230718	0
DPYD-AS2	0
ENSG00000270911	0
MIR137HG	2
ENSG00000259946	0
MIR2682	0
MIR137	0
ENSG00000288810	0
ENSG00000285922	0
NFU1P2	0
LINC01776	0
ENSG00000280040	0
SNX7	1966
PLPPR5	81
PLPPR5-AS1	0
ENSG00000227034	34
PLPPR4	1637
ENSG00000233983	0
LINC01708	2
PALMD	96
HMGB3P10	2
FRRS1	3082
RNU4-75P	0
ENSG00000231996	0
AGL	3059
ENSG00000228084	4
SLC35A3	1472
ENSG00000283761	1
RNU6-750P	0
RNU6-1318P	0
ENSG00000288826	22
MFSD14A	92
ENSG00000241073	0
SASS6	663
ENSG00000226952	2
TRMT13	712
LRRC39	162
DBT	2716
RPL23AP90	2
BRI3P1	2
ENSG00000285530	0
ENSG00000230287	0
RTCA-AS1	224
RTCA	2828
MIR553	0
ENSG00000215871	14
ENSG00000223906	0
CDC14A	574
BCAS2P2	4
ENSG00000228086	0
GPR88	10
RPL7AP17	0
LINC01349	0
ENSG00000285525	2
RPL36AP12	0
VCAM1	1032
EXTL2	2335
ENSG00000273204	0
SLC30A7	3618
HNRNPA1P68	2
DPH5	1741
ENSG00000235795	4
DPH5-DT	289
ENSG00000252765	0
ENSG00000289355	0
ENSG00000271578	0
S1PR1-DT	38
S1PR1	2550
ENSG00000228399	0
PPIAP7	0
LINC01307	0
LINC01709	8
RNU6-965P	0
RPSAP19	382
OLFM3	111
RNU6-352P	0
ENSG00000271277	0
DNAJA1P5	4
ENSG00000289192	2
ENSG00000233359	0
ENSG00000230864	0
COL11A1	12828
SOD2P1	0
ENSG00000230759	0
RNPC3-DT	4
RN7SKP285	0
RNPC3	720
AMY2B	127
ACTG1P4	0
AMY2A	5
AMY1A	0
ENSG00000234441	0
AMY1B	0
AMYP1	0
AMY1C	0
ENSG00000225191	0
ENSG00000215869	0
FTLP17	0
ENSG00000285981	0
CDK4P1	0
LINC01676	0
SEPTIN2P1	8
MATR3P3	30
ENSG00000232952	46
LINC01677	0
ENSG00000237480	0
ENSG00000230932	0
ENSG00000270342	0
ENSG00000270976	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	1205
NTNG1	329
ENSG00000289612	14
NDUFA4P1	112
VAV3	1664
MIR7852	0
VAV3-AS1	0
LINC02785	4
SLC25A24	5034
ENSG00000260879	0
ENSG00000280186	10
NBPF4	0
ENSG00000238122	0
ENSG00000290547	0
SLC25A24P1	0
ENSG00000290552	0
NBPF5P	0
SLC25A24P2	0
ENSG00000224698	0
NBPF6	4
ENSG00000283354	0
ST13P21	0
ENSG00000226483	0
EEIG2	3320
HENMT1	338
ENSG00000285923	2
ENSG00000290126	2
PRPF38B	3404
FNDC7	0
ENSG00000232971	0
STXBP3	2451
ENSG00000228076	0
AKNAD1	7
SPATA42	0
GPSM2	780
CLCC1	2059
WDR47	1008
ENSG00000237349	0
RPL17P7	1498
RPS27P6	8
RANP5	20
TAF13	1639
TMEM167B-DT	60
TMEM167B	3959
SCARNA2	0
ENSG00000270066	0
ENSG00000251484	6
CFAP276	0
ELAPOR1	142
SARS1	9297
CELSR2	996
PSRC1	716
MYBPHL	6
SORT1	10050
PSMA5	3412
SYPL2	32
ATXN7L2	290
CYB561D1	740
AMIGO1	262
GPR61	2
ENSG00000254942	0
ENSG00000290117	15
GNAI3	7609
RNU6V	0
ENSG00000225113	0
MIR197	0
GNAT2	33
AMPD2	2330
ENSG00000228703	0
RPL7P8	24
GSTM4	1095
GSTM2	1531
GSTM1	12
ENSG00000260246	0
GSTM5	350
ENSG00000241720	0
GSTM3	1455
EPS8L3	449
NDUFA5P10	0
LINC01768	2
ENSG00000235005	0
ENSG00000261055	2
CSF1	2945
AHCYL1	12027
STRIP1	2568
ENSG00000291326	0
ENSG00000258634	591
ALX3	37
LINC01397	13
UBL4B	12
SLC6A17	64
SLC6A17-AS1	0
ENSG00000235526	0
KCNC4-DT	0
KCNC4	351
ENSG00000282852	0
ENSG00000200536	0
RBM15-AS1	13
RBM15	1097
LAMTOR5-AS1	42
SLC16A4	705
SLC16A4-AS1	69
LAMTOR5	1704
PROK1	121
ENSG00000270380	0
ENSG00000282887	0
ENSG00000283999	2
CYMP	19
CYMP-AS1	27
KCNA10	6
KCNA2	140
KCNA3	48
ENSG00000288803	0
NRBF2P3	38
OR11I1P	0
CD53	3235
ENSG00000261654	16
ENSG00000232811	84
LRIF1	1575
ENSG00000273010	7
CCNT2P1	0
RNA5SP54	0
DRAM2	3644
CEPT1	2090
ENSG00000272982	0
ENSG00000273221	0
DENND2D	1535
CHI3L2	148
CHIAP1	0
CHIAP2	22
CHIA	2
ENSG00000229283	0
ENSG00000232240	0
PIFO	820
CHIAP3	21
HIGD1AP12	2
PGBP	0
OVGP1	157
ENSG00000260948	42
UBE2FP3	22
ENSG00000243960	3
WDR77	1204
ATP5PB	7703
C1orf162	1046
TMIGD3	2800
RNU6-792P	0
ADORA3	1539
RAP1A	4989
LINC01160	19
KRT18P57	0
RNU6-151P	0
INKA2	623
INKA2-AS1	17
ENSG00000284830	15
DDX20	1454
KCND3	560
KCND3-IT1	0
KCND3-AS1	0
LINC01750	6
LINC02884	22
TXNP3	0
ENSG00000238761	0
CTTNBP2NL	2756
MIR4256	4
WNT2B	199
ENSG00000273483	3
ST7L	412
CAPZA1	10803
MRPL53P1	0
RNU7-70P	0
MOV10	4421
ENSG00000225075	1
RHOC	4372
ENSG00000271810	0
PPM1J	16
PPM1J-DT	0
TAFA3	34
NUTF2P4	0
LINC01356	1182
LINC01357	2
ENSG00000228040	0
SLC16A1	7145
AKR7A2P1	2
SLC16A1-AS1	420
ENSG00000287807	4
LRIG2-DT	37
LRIG2	2279
RLIMP2	0
ENSG00000233839	0
ENSG00000236887	0
MAGI3	1893
ENSG00000232499	254
MTND5P20	0
PHTF1	1548
ENSG00000232450	17
RSBN1	2211
ENSG00000231128	2
PTPN22	320
AP4B1-AS1	12
BCL2L15	0
AP4B1	392
DCLRE1B	889
HIPK1-AS1	4
HIPK1	7526
OLFML3	23091
RPL13AP10	0
ENSG00000282048	146
SYT6	446
ENSG00000232895	0
MRPL57P1	0
ENSG00000271419	0
TRIM33	5317
ENSG00000226984	0
EIF2S2P5	1
PKMP1	34
BCAS2	1912
DENND2C	645
AMPD1	0
RN7SL432P	0
NRAS	8306
CSDE1	46345
RNY1P13	2
SIKE1	4087
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	476
LINC01765	0
ENSG00000285698	0
NGF-AS1	14
NGF	66
ENSG00000287103	2
ENSG00000226973	0
ENSG00000274468	0
ELOCP20	0
CNOT7P2	0
ENSG00000270631	0
RN7SL420P	0
ENSG00000207502	0
VANGL1	2339
CASQ2	26
NHLH2	180
HNRNPA1P43	36
LINC01649	2
ENSG00000271143	0
SLC22A15	529
ENSG00000237993	2
MAB21L3	487
LINC01779	0
U3	4
ENSG00000287217	6
ATP1A1	19525
ATP1A1-AS1	111
RNU6-817P	0
LINC01762	9
ENSG00000230381	0
ENSG00000224950	17
ENSG00000286276	2
CD58	534
NAP1L4P1	42
MIR548AC	0
IGSF3	12697
MIR320B1	0
LINC02868	0
GAPDHP64	0
NEFHP1	2
CD2	14
FTH1P22	0
ENSG00000272715	0
PTGFRN	8757
RNA5SP55	0
CD101	167
CD101-AS1	3
TTF2	1968
MIR942	0
TRIM45	488
RPS15AP9	2
VTCN1	24819
LINC01525	7
ENSG00000271427	14
MAN1A2	8667
ENSG00000279513	4
VPS25P1	0
TENT5C-DT	0
TENT5C	956
VDAC2P3	18
ENSG00000212266	0
ENSG00000270719	0
PNRC2P1	140
GDAP2	1434
WDR3	1998
SPAG17	175
ENSG00000287980	0
RNA5SP56	0
PSMC1P12	0
ENSG00000229911	0
TBX15	206
ENSG00000226172	0
ENSG00000239216	0
WARS2	1053
WARS2-IT1	3
RBMX2P3	2
RPS3AP12	0
WARS2-AS1	404
RPL6P2	2
ENSG00000227712	11
LINC01780	19
RNU1-75P	1
HAO2	14
HAO2-IT1	0
HSD3B2	51
GAPDHP74	7
HSD3BP2	8
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	335
GAPDHP32	8
HSD3BP3	0
GAPDHP27	0
