# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2s_sorted_featurecounts.txt" "./bam_sorted/b2s_sorted.bam" 
Geneid	./bam_sorted/b2s_sorted.bam
SZT2	1023
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	9664
KDM4A	381
ENSG00000284989	0
KDM4A-AS1	22
ST3GAL3	25
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	19
LINC02918	6
ENSG00000288573	2
IPO13	769
ENSG00000285649	13
DPH2	626
ATP6V0B	3074
B4GALT2	590
CCDC24	49
SLC6A9	114
ENSG00000230615	10
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	2
ENSG00000233514	34
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	4
DMAP1	537
ERI3	724
ERI3-IT1	6
RNU6-369P	0
RNF220	678
MIR5584	0
TMEM53	105
ARMH1	8
RNU5F-1	0
RNU5D-1	5
KIF2C	155
ENSG00000225721	2
RPS8	62276
SNORD55	0
SNORD46	15
SNORD38A	0
SNORD38B	0
RPS15AP11	48
BEST4	10
PLK3	1226
DYNLT4	38
ENSG00000290041	37
BTBD19	257
PTCH2	35
RNU5E-6P	0
ENSG00000226499	73
EIF2B3	330
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	1014
UROD	618
ZSWIM5	0
OSTCP5	12
LINC01144	2
HPDL	22
MUTYH	46
ENSG00000288208	0
TOE1	333
TESK2	832
PPIAP36	0
CCDC163	118
MMACHC	74
PRDX1	7119
HMGB1P48	0
AKR1A1	1959
ENSG00000281133	0
ENSG00000280836	0
ENSG00000289407	4
NASP	1956
ENSG00000281112	0
ENSG00000281825	0
CCDC17	91
GPBP1L1	5110
RPS15AP10	15
RPL7AP16	45
TMEM69	862
IPP	195
ENSG00000230896	22
RPL6P1	26
MAST2	2093
TMA16P2	0
PIK3R3	250
P3R3URF-PIK3R3	0
ENSG00000226957	0
COX7BP4	0
ENSG00000227857	0
TSPAN1	17
P3R3URF	0
POMGNT1	892
LURAP1	11
RAD54L	33
LRRC41	4580
UQCRH	4718
NSUN4	997
ENSG00000225779	0
FAAH	78
FAAHP1	0
ENSG00000291138	2
LINC01398	0
DMBX1	8
TMEM275	0
MKNK1-AS1	33
KNCN	0
MKNK1	874
MOB3C	493
ATPAF1	1240
NENFP1	0
TEX38	0
EFCAB14-AS1	0
EFCAB14	7455
ENSG00000236476	0
CYP4B1	0
CYP4Z2P	0
TUBAP8	0
CYP4A11	0
CYP4A26P	0
CYP4A43P	0
CYP4A27P	0
CYP4A44P	0
CYP4X1	0
CYP4Z1	0
TUBAP9	0
CYP4A22-AS1	0
CYP4A22	0
MTND1P34	0
LINC00853	8
ENSG00000290081	0
PDZK1IP1	22
TAL1	220
ENSG00000226252	13
STIL	306
CMPK1	6559
LINC01389	0
FOXE3	0
FOXD2-AS1	12
FOXD2	2
ENSG00000271355	0
RPL21P24	0
ATP6V0E1P4	0
LINC01738	2
TRABD2B	143
ENSG00000223814	0
ENSG00000225028	0
LINC02794	0
ENSG00000231413	0
CYP46A4P	0
ENSG00000290466	0
ENSG00000279096	0
SKINT1L	0
ENSG00000291246	0
ENSG00000223720	0
SLC5A9	10
ENSG00000272491	0
ENSG00000279214	0
SPATA6	192
PPP1R8P1	0
RNU6-723P	0
ENSG00000235105	4
RNU4-61P	0
RPL21P25	0
AGBL4	7
ENSG00000287661	0
BEND5	224
ENSG00000286597	0
ENSG00000229846	0
AGBL4-AS1	0
AGBL4-IT1	0
ENSG00000237478	0
ZNF859P	1
ENSG00000279324	0
MTND2P29	0
ELAVL4	70
ENSG00000230828	0
ELAVL4-AS1	0
ENSG00000233407	0
LINC02808	0
ENSG00000284645	0
ENSG00000234080	4
HMGB1P45	2
FCF1P6	18
DMRTA2	0
ENSG00000284700	0
FAF1	964
FAF1-AS1	4
RNU6-1026P	0
PHB1P12	1
MRPS6P2	0
CDKN2C	28
ENSG00000290102	0
MIR4421	0
MIR6500	0
C1orf185	0
CFL1P2	0
LINC01562	2
RNF11	6283
ENSG00000233406	123
ENSG00000236434	3
TTC39A	91
TTC39A-AS1	0
EPS15	3629
ENSG00000232027	0
RNU6-877P	0
ENSG00000238140	0
EPS15-AS1	4
RNU6-1281P	0
CALR4P	2
OSBPL9	4116
GAPDHP51	0
SLC25A6P3	0
ENSG00000212624	0
NRDC	11996
ENSG00000266993	6
ENSG00000272175	0
MIR761	0
TSEN15P2	4
RAB3B	1240
RNA5SP48	0
ENSG00000229032	0
RN7SL290P	0
TXNDC12	161
ENSG00000285839	0
KTI12	151
ENSG00000223390	2
TXNDC12-AS1	0
BTF3L4	1426
ZFYVE9	750
RN7SL788P	0
ENSG00000228407	0
ENSG00000223429	2
PDCL3P6	0
ENSG00000236004	0
DNAJC19P7	0
ANAPC10P1	4
CC2D1B	596
ENSG00000272100	6
ENSG00000287078	4
PLA2G12AP1	10
ORC1	168
PRPF38A	2403
TUT4	2867
ENSG00000272371	0
EEF1GP7	0
GPX7	186
SHISAL2A	0
COA7	440
NDUFS5P3	4
RN7SL62P	0
ZYG11B	3680
RNU2-30P	0
RPS13P2	474
RNU6-969P	0
ZYG11A	30
ENSG00000242391	0
ECHDC2	223
ENSG00000230953	0
ENSG00000231866	0
SCP2	1594
ENSG00000264834	0
ENSG00000266188	0
ENSG00000265815	0
H3P2	0
RRAS2P1	6
TUBBP10	0
PODN	16
ENSG00000232993	0
HIGD1AP11	0
SLC1A7	0
ENSG00000235563	0
ENSG00000277397	0
CPT2	300
ENSG00000236723	1
CZIB	602
CZIB-DT	22
MAGOH	1057
MAGOH-DT	2
LRP8	290
ENSG00000234578	0
ENSG00000228838	0
ENSG00000232762	0
LRP8-DT	0
ENSG00000285954	2
ENSG00000226938	0
LINC02812	0
SLC25A3P1	0
ENSG00000288527	0
DMRTB1	0
GLIS1	46
RNU7-95P	0
NDC1	989
ENSG00000201003	0
ENSG00000229687	0
YIPF1	1114
DIO1	25
IFT25	290
LRRC42	3092
HNRNPA3P12	6
LDLRAD1	0
TMEM59	8756
ENSG00000280378	27
TCEANC2	379
MIR4781	0
COX7BP3	2
ENSG00000279049	0
ENSG00000256407	2
CDCP2	0
ENSG00000280425	6
CYB5RL	115
MRPL37	1590
SSBP3	2759
SSBP3-AS1	40
ENSG00000225632	0
ENSG00000232245	0
ENSG00000287582	0
LINC02784	0
ENSG00000237173	0
HNRNPA1P63	6
ACOT11	68
FAM151A	4
ENSG00000230728	0
MROH7	4
MROH7-TTC4	0
TTC4	14
PARS2	246
TTC22	14
ENSG00000237453	0
LEXM	4
DHCR24	1299
ENSG00000287724	0
ENSG00000242396	0
DHCR24-DT	3
ENSG00000284601	0
TMEM61	0
ENSG00000233271	0
BSND	6
PCSK9	22
USP24	2882
MIR4422HG	0
GYG1P3	6
MIR4422	0
ENSG00000234810	12
GOT2P1	0
MTCO2P34	0
RN7SKP291	0
RNU6-830P	0
LINC01755	2
LINC01753	0
PIGQP1	0
ENSG00000235612	0
ENSG00000260971	6
ENSG00000284686	12
RPSAP20	0
LINC01767	0
PLPP3	11296
RPL21P23	0
RPL23AP85	0
ENSG00000225475	6
PRKAA2	476
FYB2	550
ENSG00000229913	0
C8A	0
C8B	10
ENSG00000236341	0
DAB1	36
ENSG00000227935	0
RPS20P5	0
DAB1-AS1	0
ENSG00000290536	0
HNRNPA1P6	0
RPS26P15	22
ENSG00000235038	0
ENSG00000230546	0
ENSG00000233216	0
OMA1	69
ENSG00000286918	10
ENSG00000270209	0
RN7SL713P	0
TACSTD2	6242
ENSG00000185839	10
MYSM1	3715
ENSG00000283445	2
JUN	12866
ENSG00000290013	0
LINC01135	37
ENSG00000272226	2
ENSG00000231740	0
LINC02777	22
LINC01358	31
PHB1P3	8
ENSG00000241042	0
ENSG00000235215	1
FGGY-DT	2
ENSG00000270457	0
FGGY	232
MIR4711	0
ENSG00000226883	4
HOOK1	1517
CYP2J2	40
RN7SL475P	0
C1orf87	0
PGBD4P8	0
LINC02778	0
LINC01748	14
ENSG00000231252	0
NFIA	118
NFIA-AS2	0
NFIA-AS1	0
ENSG00000284808	4
ENSG00000287224	0
ENSG00000223920	0
TM2D1	668
PATJ-DT	1
PATJ	1318
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	0
RN7SL180P	0
MIR3116-1	0
MIR3116-2	0
PIGPP2	0
RPS15AP7	0
L1TD1	218
ENSG00000237227	0
KANK4	440
RNU6-371P	0
USP1	1456
DOCK7	1262
ENSG00000270549	0
ANGPTL3	0
ENSG00000278967	0
RPL13AP9	0
DOCK7-DT	0
ATG4C	561
ENSG00000234318	0
ENSG00000237163	0
LINC01739	0
ENSG00000286455	0
ENSG00000227485	0
ENSG00000229225	0
ENSG00000203605	0
LINC00466	0
RNA5SP49	0
ENSG00000228734	0
RPSAP65	0
FOXD3-AS1	0
FOXD3	0
MIR6068	0
ENSG00000236674	0
ALG6	150
ITGB3BP	251
ENSG00000286429	0
EFCAB7	80
RN7SL488P	0
RNU7-123P	0
DLEU2L	2
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
PGM1	3453
RN7SL130P	4
ROR1	998
ENSG00000177452	0
CFL1P3	4
RNU6-809P	0
ROR1-AS1	116
ENSG00000284928	0
UBE2U	0
RNU7-62P	0
CACHD1	1228
MIR4794	0
RAVER2	1222
JAK1	13714
ENSG00000234784	0
ENSG00000233877	0
LINC01359	3
SLC2A3P2	8
ENSG00000272506	0
RNU6-1176P	0
MIR3671	2
MIR101-1	0
ENSG00000288804	16
ENSG00000235804	0
MRPS21P1	0
AK4	1828
RPS29P7	0
DNAJC6	771
ENSG00000229294	0
COX6CP13	0
ENSG00000290094	2
RNU2-15P	0
LEPROT	2576
LEPR	1730
ENSG00000237852	0
ENSG00000224570	4
ENSG00000285079	0
RN7SL854P	0
PDE4B	2642
PDE4B-AS1	0
RNU4-88P	0
SGIP1	77
MIR3117	0
ENSG00000248458	0
DYNLT5	12
INSL5	0
DNAI4	13
ENSG00000231080	0
MIER1	3447
ENSG00000289394	1
SLC35D1	990
C1orf141	0
ENSG00000252433	0
ENSG00000275678	0
IL23R	0
RNU6-586P	0
RNU4ATAC4P	0
DNAJB6P4	18
IL12RB2	23
SERBP1	17355
RNU6-387P	4
LINC01702	0
RNU6-1031P	0
ENSG00000238139	0
RN7SL392P	0
HNRNPCP9	0
GADD45A	5327
GNG12	4489
RNU7-80P	0
GNG12-AS1	36
ENSG00000235055	0
DIRAS3	4
ARL5AP3	0
WLS	1902
CTBP2P8	18
MIR1262	0
RPS7P4	126
COX6B1P7	0
ELOCP18	0
ENSG00000229440	0
RPE65	0
DEPDC1	103
ENSG00000233589	0
DEPDC1-AS1	0
TXNP2	0
ENSG00000285041	0
ENSG00000285407	0
ENSG00000285473	0
LINC01707	0
LINC02791	0
LINC01758	0
ENSG00000287453	4
LRRC7	45
SGO1P1	0
ENSG00000287283	0
RN7SL538P	0
PIN1P1	0
LRRC7-AS1	0
LRRC40	563
RN7SL242P	0
SRSF11	10172
ENSG00000228988	0
ANKRD13C	1228
HHLA3	128
HHLA3-AS1	0
CTH	197
ENSG00000271992	15
CHORDC1P5	8
CASP3P1	0
LINC01788	0
ENSG00000226208	0
PTGER3	780
ENSG00000235782	2
ZRANB2-AS1	0
ZRANB2	4325
MIR186	0
ZRANB2-DT	1
ENSG00000226324	0
NEGR1	10
ENSG00000231985	0
ENSG00000271618	0
NEGR1-IT1	0
GDI2P2	106
ENSG00000286863	0
RPL31P12	0
ENSG00000225087	4
RNU6-1246P	0
LINC02796	0
LINC02797	0
ENSG00000280317	0
KRT8P21	0
RN7SKP19	0
LINC01360	0
LINC02238	0
RNA5SP50	0
ENSG00000285778	0
RNU4ATAC8P	0
LRRIQ3	10
FPGT-TNNI3K	12
FPGT	239
TNNI3K	8
ENSG00000237324	3
ENSG00000233894	0
LRRC53	4
ERICH3	30
ERICH3-AS1	0
ENSG00000272864	3
CRYZ	1112
TYW3	971
ENSG00000229943	0
ENSG00000261213	6
ENSG00000224127	10
LHX8	165
ENSG00000224149	4
RNU6-622P	0
SLC44A5	14
ENSG00000224493	0
RNU6-503P	0
RPL29P5	6
ENSG00000230863	10
ACADM	765
DLSTP1	0
RABGGTB	5711
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	28
ASB17	0
ENSG00000225605	0
ENSG00000230027	0
ST6GALNAC3	1012
ENSG00000223905	0
ENSG00000272855	6
TPI1P1	172
RNU6-161P	0
LINC02567	0
ST6GALNAC5	12
MIR7156	0
ENSG00000288543	0
ENSG00000230498	2
PIGK	614
RPL17P6	1053
ENSG00000228187	0
ENSG00000289212	0
ENSG00000287870	0
AK5	0
ENSG00000233099	0
RNU7-8P	0
ENSG00000287647	0
ZZZ3	1983
RNA5SP20	0
RN7SL370P	0
USP33	2199
ACTG1P21	0
MIGA1	1546
RNA5SP21	0
ENSG00000219201	28
NSRP1P1	4
HSPE1P25	0
NEXN-AS1	12
NEXN	104
FUBP1	4825
DNAJB4	2613
GIPC2	6
ENSG00000273338	2
ENSG00000285928	57
ENSG00000213561	0
RNU6-1102P	0
ENSG00000213560	16
RNA5SP22	0
RNFT1P2	0
MGC27382	0
PTGFR	222
ENSG00000227556	0
RNA5SP23	0
IFI44L	1264
IFI44	426
ENSG00000238015	0
ENSG00000235400	0
ADGRL4	205
PSAT1P3	2
ENSG00000282898	0
ENSG00000235011	0
LINC02792	0
ENSG00000288822	0
ADH5P2	18
ENSG00000285409	0
ENSG00000235756	0
ENSG00000260322	2
ENSG00000277670	0
HMGB1P18	0
ENSG00000225598	0
HNRNPA1P64	0
ENSG00000227062	0
COX6A1P1	0
ENSG00000224326	0
LINC01781	0
MTND2P30	0
RPL7P10	10
ENSG00000235089	0
ENSG00000285179	0
RN7SKP247	0
ADGRL2	8273
HNRNPA3P14	0
ARID3BP1	24
ENSG00000227960	0
ENSG00000234953	0
MED28P8	0
ENSG00000236676	0
ENSG00000234683	0
ST13P20	6
ENSG00000233290	4
LINC01362	4
LINC01361	2
ENSG00000285782	0
LINC01712	0
LINC01725	1
ENSG00000237076	0
TTLL7	335
TTLL7-IT1	0
ENSG00000229486	0
ENSG00000285201	0
PRKACB-DT	14
PRKACB	748
TXN2P1	0
NEDD8P1	6
ENSG00000199959	0
SAMD13	4
ENSG00000249237	0
UOX	0
DNASE2B	0
ENSG00000285361	0
RPF1	1802
GNG5	467
ENSG00000285851	17
SPATA1	17
CTBS	886
ENSG00000284882	11
ENSG00000285374	0
ENSG00000289881	2
LINC01555	0
ENSG00000232622	0
SSX2IP	1110
ENSG00000285325	0
LPAR3	194
MCOLN2	38
DNAI3	30
MCOLN3	173
MIR4423	0
ENSG00000280099	110
SYDE2	833
C1orf52	2339
BCL10	2441
BCL10-AS1	4
DDAH1	1142
ENSG00000273264	0
ENSG00000282057	4
ENSG00000272691	0
CCN1	16599
SNORD81	0
ENSG00000230285	0
ZNHIT6	524
COL24A1	44
RNA5SP51	0
ENSG00000229505	0
LINC02795	0
ODF2L	560
MIR7856	0
ENSG00000231349	0
CLCA2	10
CLCA1	2
CLCA4	0
CDCA4P2	0
CLCA4-AS1	2
CLCA3P	2
SH3GLB1	8222
RPL17P5	42
ENSG00000284846	7
SELENOF	1957
HS2ST1	1522
ENSG00000267734	6
ENSG00000267561	0
ENSG00000235251	60
ENSG00000225568	36
LINC01140	3
LINC02801	0
LMO4	1971
LINC01364	2
RNA5SP52	6
PKN2-AS1	16
ENSG00000279778	0
ENSG00000270507	0
ENSG00000286758	0
RN7SL583P	0
ENSG00000230053	0
ENSG00000274321	0
RPL36AP10	0
PKN2	4873
RNU6-125P	0
ELOCP19	0
GTF2B	2661
ENSG00000235308	0
KYAT3	1680
RBMXL1	531
GBP3	394
GBP1	344
PTGES3P1	419
GBP2	8191
ENSG00000289582	8
ENSG00000286802	0
GBP7	0
GBP4	777
ENSG00000284734	2
ENSG00000284637	0
ENSG00000289712	0
GBP5	22
ENSG00000237568	0
ENSG00000238081	2
ENSG00000233235	0
GBP6	4
CAPNS1P1	0
GBP1P1	63
ENSG00000286548	12
LRRC8B	775
ENSG00000288629	0
LRRC8C-DT	18
ENSG00000230735	2
LRRC8C	628
ENSG00000271949	0
ENSG00000226394	0
ENSG00000231613	0
LRRC8D-DT	8
LRRC8D	1049
ENSG00000272672	0
RN7SKP272	0
GEMIN8P4	18
ZNF326	1624
ENSG00000287015	0
ENSG00000287406	2
RNU6-695P	0
ENSG00000287372	0
LINC02787	0
SNORD3G	0
BARHL2	0
ENSG00000287076	0
LINC02609	110
LINC02788	0
LINC01763	0
ENSG00000272094	0
PHKA1P1	0
ZNF644	1968
RPL5P6	22
HFM1	4
FEN1P1	4
CDC7	269
WDR82P2	4
ENSG00000229067	18
HSP90B3P	68
TGFBR3	13842
RN7SL653P	0
BRDT	2
ENSG00000289483	0
EPHX4	20
LPCAT2BP	0
SETSIP	236
BTBD8	118
GAPDHP46	0
PRKAR1AP1	0
ENSG00000273487	5
ENSG00000226773	0
C1orf146	0
ACTBP12	0
GLMN	253
RPAP2	652
RN7SL824P	0
GFI1	34
EVI5	2079
ENSG00000223787	0
HMGB3P9	0
RNU4-59P	0
ENSG00000225505	0
H3P3	0
CCNJP2	0
RPL5	56899
DIPK1A	428
SNORD21	0
SNORA66	3
ENSG00000207022	0
ENSG00000229052	2
ENSG00000289544	0
RNU6-970P	0
RN7SL692P	0
ENSG00000287797	0
RNU6-210P	0
RN7SKP123	0
MTF2	1499
TMED5	4828
CCDC18	135
RPL36AP11	0
ENSG00000225297	0
CCDC18-AS1	332
ENSG00000229567	43
DR1	3041
ENSG00000229635	0
FNBP1L	3510
RNA5SP53	0
BCAR3	994
BCAR3-AS1	14
MIR760	0
ENSG00000260464	8
DNTTIP2	4240
GCLM	788
CHCHD2P5	0
MTND4P11	0
MTND3P21	0
MTCO3P21	0
MTATP6P13	0
ENSG00000250890	0
MTCO2P21	0
MTCO1P21	0
ENSG00000233129	0
ABCA4	190
ENSG00000233482	0
ARHGAP29	5472
RN7SL440P	0
ARHGAP29-AS1	0
GAPDHP29	0
ENSG00000236098	0
RPL21P26	0
ENSG00000286692	0
ABCD3	1778
F3	6938
ENSG00000288736	10
ENSG00000223675	0
SLC44A3-AS1	444
KATNBL1P2	2
MIR378G	0
SLC44A3	301
CNN3	15772
CNN3-DT	208
ALG14	314
ALG14-AS1	0
TLCD4	254
TLCD4-RWDD3	0
ENSG00000231992	0
RWDD3-DT	4
RWDD3	17
ENSG00000228852	8
ENSG00000287919	2
LINC01760	0
LINC01650	0
ENSG00000237954	0
LINC01761	0
LINC02607	0
ENSG00000271252	0
LINC02790	0
RNU1-130P	0
LINC01787	0
ENSG00000225923	0
UBE2WP1	0
EEF1A1P11	5030
RN7SL831P	0
NDUFS5P2	0
RPL7P9	873
RN7SKP270	0
PTBP2	726
DPYD	310
DPYD-AS1	0
DPYD-IT1	0
SEC63P1	92
RPL26P9	0
ENSG00000230718	0
DPYD-AS2	0
ENSG00000270911	0
MIR137HG	0
ENSG00000259946	0
MIR2682	0
MIR137	0
ENSG00000288810	0
ENSG00000285922	0
NFU1P2	0
LINC01776	0
ENSG00000280040	0
SNX7	567
PLPPR5	10
PLPPR5-AS1	0
ENSG00000227034	8
PLPPR4	200
ENSG00000233983	0
LINC01708	0
PALMD	6
HMGB3P10	0
FRRS1	379
RNU4-75P	0
ENSG00000231996	0
AGL	312
ENSG00000228084	4
SLC35A3	523
ENSG00000283761	8
RNU6-750P	0
RNU6-1318P	0
ENSG00000288826	30
MFSD14A	135
ENSG00000241073	0
SASS6	468
ENSG00000226952	4
TRMT13	341
LRRC39	59
DBT	1423
RPL23AP90	0
BRI3P1	0
ENSG00000285530	2
ENSG00000230287	2
RTCA-AS1	101
RTCA	1973
MIR553	0
ENSG00000215871	14
ENSG00000223906	0
CDC14A	225
BCAS2P2	1
ENSG00000228086	0
GPR88	0
RPL7AP17	0
LINC01349	0
ENSG00000285525	0
RPL36AP12	0
VCAM1	322
EXTL2	396
ENSG00000273204	3
SLC30A7	4413
HNRNPA1P68	0
DPH5	928
ENSG00000235795	0
DPH5-DT	37
ENSG00000252765	0
ENSG00000289355	0
ENSG00000271578	0
S1PR1-DT	14
S1PR1	731
ENSG00000228399	2
PPIAP7	0
LINC01307	0
LINC01709	0
RNU6-965P	0
RPSAP19	365
OLFM3	12
RNU6-352P	0
ENSG00000271277	0
DNAJA1P5	0
ENSG00000289192	0
ENSG00000233359	0
ENSG00000230864	0
COL11A1	8451
SOD2P1	0
ENSG00000230759	0
RNPC3-DT	0
RN7SKP285	0
RNPC3	382
AMY2B	115
ACTG1P4	0
AMY2A	2
AMY1A	0
ENSG00000234441	0
AMY1B	0
AMYP1	0
AMY1C	0
ENSG00000225191	0
ENSG00000215869	2
FTLP17	0
ENSG00000285981	0
CDK4P1	0
LINC01676	0
SEPTIN2P1	6
MATR3P3	8
ENSG00000232952	10
LINC01677	0
ENSG00000237480	0
ENSG00000230932	1
ENSG00000270342	0
ENSG00000270976	0
MTATP6P14	0
MTCO1P14	0
LINC01661	0
PRMT6	92
NTNG1	10
ENSG00000289612	2
NDUFA4P1	64
VAV3	340
MIR7852	0
VAV3-AS1	0
LINC02785	8
SLC25A24	1143
ENSG00000260879	0
ENSG00000280186	0
NBPF4	2
ENSG00000238122	0
ENSG00000290547	0
SLC25A24P1	0
ENSG00000290552	0
NBPF5P	0
SLC25A24P2	0
ENSG00000224698	0
NBPF6	2
ENSG00000283354	0
ST13P21	2
ENSG00000226483	0
EEIG2	926
HENMT1	42
ENSG00000285923	2
ENSG00000290126	14
PRPF38B	4890
FNDC7	0
ENSG00000232971	0
STXBP3	2616
ENSG00000228076	1
AKNAD1	4
SPATA42	0
GPSM2	153
CLCC1	845
WDR47	1477
ENSG00000237349	0
RPL17P7	1896
RPS27P6	4
RANP5	26
TAF13	5412
TMEM167B-DT	8
TMEM167B	7910
SCARNA2	0
ENSG00000270066	0
ENSG00000251484	12
CFAP276	0
ELAPOR1	28
SARS1	7286
CELSR2	116
PSRC1	126
MYBPHL	0
SORT1	3005
PSMA5	2687
SYPL2	16
ATXN7L2	167
CYB561D1	193
AMIGO1	26
GPR61	0
ENSG00000254942	0
ENSG00000290117	2
GNAI3	7764
RNU6V	0
ENSG00000225113	0
MIR197	0
GNAT2	105
AMPD2	2622
ENSG00000228703	0
RPL7P8	82
GSTM4	235
GSTM2	690
GSTM1	3
ENSG00000260246	0
GSTM5	58
ENSG00000241720	6
GSTM3	984
EPS8L3	30
NDUFA5P10	0
LINC01768	0
ENSG00000235005	0
ENSG00000261055	0
CSF1	3663
AHCYL1	13165
STRIP1	1447
ENSG00000291326	7
ENSG00000258634	668
ALX3	6
LINC01397	4
UBL4B	12
SLC6A17	32
SLC6A17-AS1	0
ENSG00000235526	0
KCNC4-DT	0
KCNC4	558
ENSG00000282852	0
ENSG00000200536	0
RBM15-AS1	4
RBM15	1539
LAMTOR5-AS1	129
SLC16A4	168
SLC16A4-AS1	63
LAMTOR5	1087
PROK1	69
ENSG00000270380	0
ENSG00000282887	0
ENSG00000283999	0
CYMP	0
CYMP-AS1	3
KCNA10	0
KCNA2	6
KCNA3	16
ENSG00000288803	0
NRBF2P3	56
OR11I1P	0
CD53	1335
ENSG00000261654	28
ENSG00000232811	90
LRIF1	1057
ENSG00000273010	8
CCNT2P1	0
RNA5SP54	0
DRAM2	3413
CEPT1	959
ENSG00000272982	0
ENSG00000273221	0
DENND2D	513
CHI3L2	213
CHIAP1	0
CHIAP2	2
CHIA	0
ENSG00000229283	0
ENSG00000232240	0
PIFO	132
CHIAP3	3
HIGD1AP12	1
PGBP	0
OVGP1	260
ENSG00000260948	53
UBE2FP3	23
ENSG00000243960	6
WDR77	124
ATP5PB	4105
C1orf162	270
TMIGD3	333
RNU6-792P	0
ADORA3	106
RAP1A	3616
LINC01160	2
KRT18P57	2
RNU6-151P	0
INKA2	104
INKA2-AS1	9
ENSG00000284830	0
DDX20	489
KCND3	46
KCND3-IT1	0
KCND3-AS1	0
LINC01750	0
LINC02884	10
TXNP3	0
ENSG00000238761	0
CTTNBP2NL	2282
MIR4256	1
WNT2B	261
ENSG00000273483	0
ST7L	143
CAPZA1	7281
MRPL53P1	4
RNU7-70P	0
MOV10	1367
ENSG00000225075	0
RHOC	4013
ENSG00000271810	0
PPM1J	52
PPM1J-DT	0
TAFA3	4
NUTF2P4	0
LINC01356	56
LINC01357	2
ENSG00000228040	0
SLC16A1	2688
AKR7A2P1	0
SLC16A1-AS1	55
ENSG00000287807	4
LRIG2-DT	1
LRIG2	1146
RLIMP2	0
ENSG00000233839	2
ENSG00000236887	0
MAGI3	508
ENSG00000232499	60
MTND5P20	0
PHTF1	522
ENSG00000232450	23
RSBN1	2391
ENSG00000231128	0
PTPN22	81
AP4B1-AS1	6
BCL2L15	4
AP4B1	121
DCLRE1B	316
HIPK1-AS1	10
HIPK1	7303
OLFML3	1734
RPL13AP10	0
ENSG00000282048	0
SYT6	23
ENSG00000232895	0
MRPL57P1	0
ENSG00000271419	0
TRIM33	3836
ENSG00000226984	0
EIF2S2P5	0
PKMP1	12
BCAS2	2762
DENND2C	747
AMPD1	0
RN7SL432P	0
NRAS	4708
CSDE1	47753
RNY1P13	0
SIKE1	2218
NR1H5P	0
SYCP1	0
TSHB	0
TSPAN2	200
LINC01765	0
ENSG00000285698	7
NGF-AS1	0
NGF	60
ENSG00000287103	0
ENSG00000226973	0
ENSG00000274468	0
ELOCP20	0
CNOT7P2	4
ENSG00000270631	0
RN7SL420P	0
ENSG00000207502	0
VANGL1	254
CASQ2	2
NHLH2	20
HNRNPA1P43	18
LINC01649	0
ENSG00000271143	0
SLC22A15	434
ENSG00000237993	0
MAB21L3	26
LINC01779	0
U3	6
ENSG00000287217	0
ATP1A1	15606
ATP1A1-AS1	129
RNU6-817P	0
LINC01762	2
ENSG00000230381	0
ENSG00000224950	4
ENSG00000286276	0
CD58	170
NAP1L4P1	14
MIR548AC	0
IGSF3	2766
MIR320B1	0
LINC02868	0
GAPDHP64	0
NEFHP1	0
CD2	0
FTH1P22	0
ENSG00000272715	0
PTGFRN	3461
RNA5SP55	0
CD101	50
CD101-AS1	0
TTF2	572
MIR942	1
TRIM45	109
RPS15AP9	0
VTCN1	647
LINC01525	0
ENSG00000271427	0
MAN1A2	3953
ENSG00000279513	0
VPS25P1	0
TENT5C-DT	0
TENT5C	1145
VDAC2P3	16
ENSG00000212266	0
ENSG00000270719	0
PNRC2P1	44
GDAP2	1690
WDR3	1852
SPAG17	18
ENSG00000287980	0
RNA5SP56	0
PSMC1P12	2
ENSG00000229911	0
TBX15	50
ENSG00000226172	0
ENSG00000239216	0
WARS2	898
WARS2-IT1	0
RBMX2P3	0
RPS3AP12	0
WARS2-AS1	72
RPL6P2	4
ENSG00000227712	0
LINC01780	1
RNU1-75P	0
HAO2	4
HAO2-IT1	0
HSD3B2	0
GAPDHP74	0
HSD3BP2	0
GAPDHP23	0
HSD3BP1	0
GAPDHP58	0
HSD3B1	43
GAPDHP32	0
HSD3BP3	0
GAPDHP27	0
HSD3BP4	2
GAPDHP33	0
LINC00622	36
HSD3BP5	40
ZNF697	1665
PHGDH	782
HMGCS2	103
REG4	0
NBPF7P	0
PFN1P9	0
NOTCH2P1	0
ADAM30	0
NOTCH2	10066
ENSG00000273406	0
RNU6-465P	0
SEC22B	8477
